player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Justin Johnson,47079,TE,MISS STATE,12,66.5,0,227,44.4,73.6,58.1,0,0,33,23.9,22.8,100.0,3,0,0,222,0,0,0,334,33,145,0,0,189,194
Dijon Paschal,48255,WR,ARK STATE,12,50.3,0,113,66.2,,70.4,0,0,0,0.0,0.0,,0,0,0,221,0,0,0,439,0,218,0,0,221,4
Corey Willis,25319,WR,C MICHIGAN,12,34.6,0,134,85.2,,64.2,0,0,0,0.0,0.0,,2,0,0,221,0,0,0,638,0,416,0,0,221,0
McKenzie Milton,40110,QB,UCF,9,34.9,1,323,50.2,62.2,60.0,0,0,1,0.3,0.3,100.0,2,0,0,221,0,0,0,634,1,362,0,0,220,0
Henry Poggi,13455,FB,MICHIGAN,12,83.7,0,222,61.4,68.8,60.7,0,0,21,33.3,35.4,100.0,1,0,0,221,0,0,0,264,23,65,0,0,198,4
Newman Williams,47078,TE,AKRON,9,83.7,0,102,79.3,73.8,81.5,0,1,88,67.7,68.4,99.4,3,1,0,220,0,0,0,263,93,136,0,0,127,243
Greg Ward,12258,QB,HOUSTON,11,25.1,0,182,81.5,,60.0,0,0,0,0.0,0.0,,2,0,0,220,0,0,0,877,0,543,0,0,220,0
A'Lique Terry,41450,C,WAKE,6,100.0,0,339,67.1,89.4,58.0,0,0,115,100.0,100.0,99.1,0,1,1,220,220,0,0,220,121,121,0,0,99,0
Chason Virgil,39592,QB,FRESNO ST,10,34.3,0,169,66.5,,60.0,0,0,0,0.0,0.0,,3,0,0,220,0,0,0,641,0,393,0,0,220,0
Shun Brown,47608,WR,ARIZONA,12,42.9,0,109,61.5,,56.3,0,0,0,0.0,0.0,,2,0,0,219,0,0,0,510,0,288,0,0,219,0
Michael Gallup,26075,WR,COLO STATE,12,45.0,0,144,91.1,,63.8,0,0,0,0.0,0.0,,0,0,0,219,0,0,0,487,0,264,0,0,219,1
Colton Beebe,27381,TE,MINNESOTA,12,78.8,0,225,67.5,75.4,68.4,0,2,23,29.9,29.8,95.7,2,2,0,219,0,0,0,278,25,84,0,0,194,141
Micah Kapoi,46036,G,WISCONSIN,8,100.0,0,349,71.4,69.2,70.2,1,2,72,100.0,100.0,97.9,0,3,0,219,0,189,0,219,72,72,30,0,147,0
Ricky Seals-Jones,12020,WR,TEXAS A&M,10,40.3,0,312,56.4,69.6,57.5,0,0,5,1.6,1.5,100.0,1,0,0,219,0,0,0,543,5,329,0,0,214,81
Zion Dixon,37169,G,IDAHO,7,100.0,0,185,59.3,31.4,65.9,1,12,119,100.0,100.0,93.7,0,14,1,218,0,140,0,218,130,130,78,0,88,0
Christian Poe,40473,WR,ARMY,10,77.6,0,114,70.2,60.9,67.0,0,0,1,1.6,1.6,100.0,1,0,0,218,0,0,0,281,1,64,0,0,217,0
Jason Croom,12145,TE,TENNESSEE,11,56.8,0,307,68.4,48.6,74.7,1,2,25,13.4,13.5,94.0,1,3,0,218,0,0,0,384,26,192,0,0,192,283
Daniel Crawford,27822,TE,N ILLINOIS,12,88.2,0,254,67.0,75.4,65.4,0,0,31,51.7,53.2,100.0,1,0,0,217,0,0,0,246,33,62,0,0,184,211
Patrick Mahomes,11765,QB,TEXAS TECH,12,21.8,0,315,89.7,62.2,60.0,0,0,1,0.1,0.1,100.0,2,0,0,217,0,0,0,994,1,711,0,0,216,0
Donnie Foster,27370,C,SYRACUSE,6,100.0,0,304,41.8,52.0,41.7,1,10,134,100.0,100.0,95.1,3,12,1,217,217,0,0,217,142,142,0,0,75,0
Tavares Martin Jr.,48314,WR,WASH STATE,12,29.0,0,341,65.5,,65.8,0,0,0,0.0,0.0,,0,0,0,217,0,0,0,748,0,531,0,0,217,5
Curtis Samuel,11795,HB,OHIO STATE,12,35.9,0,260,83.4,79.0,62.2,0,0,12,4.1,3.9,100.0,2,0,0,217,0,0,0,605,12,306,0,0,205,1
Colby Pearson,47993,WR,BYU,12,44.2,1,128,65.3,,67.8,0,0,0,0.0,0.0,,2,0,0,217,0,0,0,491,0,274,0,0,217,1
Andrew Ford,27063,QB,UMASS,11,33.0,0,216,74.0,62.2,60.8,0,0,1,0.2,0.2,100.0,3,0,0,217,0,0,0,658,1,429,0,0,216,0
Ryan Metz,48058,QB,UTEP,11,46.2,0,330,72.9,,61.0,0,0,0,0.0,0.0,,3,0,0,216,0,0,0,468,0,240,0,0,216,0
Jake Knight,47252,TE,BOISE ST,10,73.2,0,120,64.6,47.3,67.9,0,1,23,22.5,23.3,97.8,0,1,0,216,0,0,0,295,24,103,0,0,192,107
Ryan Yurachek,31983,TE,MARSHALL,11,50.5,0,214,66.2,32.4,65.6,2,3,29,12.8,12.4,87.9,3,6,1,216,0,0,0,428,30,241,0,0,186,178
Jonah Dubinski,36716,C,MISSOURI,6,100.0,1,229,72.0,78.9,69.6,1,0,96,100.0,100.0,99.5,3,1,0,216,216,0,0,216,102,102,0,0,114,0
Jim Cashman,39305,G,BOSTON COL,8,100.0,0,121,56.2,35.4,59.0,1,7,89,100.0,100.0,95.5,0,8,0,216,60,129,0,216,95,95,27,0,121,0
Jerald Foster,45497,G,NEBRASKA,3,100.0,0,238,65.8,73.2,67.3,0,4,109,100.0,100.0,98.2,2,4,0,216,0,216,0,216,115,115,0,0,101,0
Kevin Ellison,46555,QB,GA SOUTHRN,11,45.6,0,174,60.6,,60.3,0,0,0,0.0,0.0,,1,0,0,216,0,0,0,474,0,122,0,0,216,0
Todd Boyd,47841,WR,GA STATE,9,39.5,0,175,60.4,,69.9,0,0,0,0.0,0.0,,0,0,0,216,0,0,0,547,0,329,0,0,216,0
Brian Trujillo,36927,G,NEW MEX ST,3,100.0,0,242,61.4,61.4,59.5,0,7,108,100.0,100.0,96.8,0,7,0,216,0,143,73,216,112,112,0,0,104,0
Josh Kern,47337,TE,ARIZONA,12,79.6,0,109,64.8,68.4,66.0,0,2,37,42.5,43.9,94.6,0,3,1,215,0,0,0,270,43,98,0,0,172,234
Perry Hills,46491,QB,MARYLAND,10,45.2,0,215,68.3,,60.0,0,0,0,0.0,0.0,,5,0,0,215,0,0,0,476,0,211,0,0,215,0
Mike Williams,11762,WR,CLEMSON,12,38.8,0,140,90.3,,65.7,0,0,0,0.0,0.0,,1,0,0,215,0,0,0,554,0,339,0,0,215,0
Austin Proehl,48223,WR,N CAROLINA,12,38.4,0,245,59.3,,59.3,0,0,0,0.0,0.0,,3,0,0,215,0,0,0,560,0,345,0,0,215,6
Tim Holt,28979,TE,UNLV,12,70.3,0,325,69.8,56.0,67.3,0,0,31,25.8,26.0,100.0,0,0,0,215,0,0,0,306,32,123,0,0,183,151
Artavis Scott,12044,WR,CLEMSON,12,37.3,0,140,69.0,,64.8,0,0,0,0.0,0.0,,2,0,0,214,0,0,0,574,0,358,0,0,214,0
Manny Wilkins,46604,QB,ARIZONA ST,10,31.3,0,110,61.3,62.2,61.9,0,0,1,0.3,0.2,100.0,2,0,0,214,0,0,0,683,1,414,0,0,213,0
Cordel Iwuagwu,46201,G,TCU,8,100.0,1,305,56.8,66.2,53.6,0,5,132,100.0,100.0,97.3,4,6,1,214,0,214,0,214,137,137,0,0,77,0
Dorian Baker,28585,WR,KENTUCKY,9,54.5,1,202,56.1,62.1,63.0,0,0,0,0.0,0.6,,3,0,0,213,0,0,0,391,1,179,0,0,212,2
James Proche II,48037,WR,SMU,12,42.1,2,287,77.5,,62.0,0,0,0,0.0,0.0,,3,0,0,213,0,0,0,506,0,292,0,0,213,0
Aregeros Turner,47577,WR,N ILLINOIS,12,39.3,0,254,65.4,,81.9,0,0,0,0.0,0.0,,0,0,0,213,0,0,0,542,0,304,0,0,213,15
Brandon Colon,47848,WR,NAVY,12,78.3,0,237,70.5,70.6,85.2,0,0,2,3.6,3.3,100.0,0,0,0,213,0,0,8,272,2,61,0,6,211,1
Izaiah Lottie,47623,WR,NEW MEX ST,11,41.7,0,242,59.9,70.0,55.9,0,0,4,1.4,1.6,100.0,2,0,0,213,0,0,0,511,5,304,0,0,208,6
Korren Kirven,12065,G,ALABAMA,9,100.0,0,103,69.7,76.3,69.0,0,2,96,100.0,100.0,99.0,1,2,0,213,0,0,25,213,99,99,144,44,114,0
Johnnie Niupalau,42394,WR,E MICHIGAN,12,40.3,0,160,60.5,,55.6,0,0,0,0.0,0.0,,2,0,0,213,0,0,0,529,0,317,0,0,213,0
Shelby Walker,47474,WR,SMU,12,39.6,1,287,46.4,,54.2,0,0,0,0.0,0.0,,1,0,0,212,0,0,0,536,0,324,0,0,212,0
Ahmmon Richards,42206,WR,MIAMI FL,12,41.5,0,220,82.3,,72.7,0,0,0,0.0,0.0,,0,0,0,212,0,0,0,511,0,298,0,0,212,3
Raekwon James,47646,WR,KENT STATE,12,42.3,0,201,58.0,,62.7,0,0,0,0.0,0.0,,0,0,0,212,0,0,0,501,0,283,0,0,212,2
JoJo Natson,12739,WR,AKRON,12,33.5,1,102,69.1,,70.9,0,0,0,0.0,0.0,,6,0,0,212,0,0,0,632,0,416,0,0,212,0
J.J. Green,45659,FB,GA TECH,10,71.8,0,176,67.6,76.6,57.5,0,1,30,34.5,36.8,98.3,2,1,0,211,0,0,0,294,35,95,0,0,176,227
Jacob Bragg,46168,G,KANSAS,7,100.0,1,198,57.7,69.2,57.0,2,5,129,100.0,100.0,97.3,2,7,0,211,78,115,0,211,130,130,17,0,81,0
Tyler O'Henly,46879,T,BUFFALO,3,100.0,0,126,71.7,57.0,76.7,0,5,96,100.0,100.0,96.4,4,6,1,211,0,0,0,211,101,101,0,211,110,0
Jordan Franks,47206,TE,UCF,10,62.4,0,323,53.0,75.3,56.6,0,0,30,20.0,19.0,100.0,3,0,0,211,0,0,0,338,30,158,0,0,181,205
Tyler Gauthier,46788,G,MIAMI FL,7,100.0,0,220,58.1,50.5,60.0,2,4,100,100.0,100.0,96.0,2,7,1,211,3,189,0,211,104,104,19,0,107,0
Xavier Castille,47914,WR,SMU,12,42.8,0,287,62.1,,68.2,0,0,0,0.0,0.0,,1,0,0,211,0,0,0,493,0,282,0,0,211,1
Tyree Jackson,46481,QB,BUFFALO,10,32.5,0,126,61.1,,60.2,0,0,0,0.0,0.0,,0,0,0,210,0,0,0,647,0,366,0,0,210,0
Bart Houston,12349,QB,WISCONSIN,9,59.3,0,349,70.5,,60.0,0,0,0,0.0,0.0,,0,0,0,210,0,0,0,354,0,127,0,0,210,0
Justin Hardee,18348,WR,ILLINOIS,12,42.3,0,187,59.2,54.4,68.3,0,0,1,0.4,0.3,0.0,2,1,1,210,0,0,0,497,1,286,0,0,209,2
Thaddeus Moss,47191,TE,NC STATE,12,76.1,0,248,63.7,60.9,66.0,0,0,27,30.0,29.8,100.0,4,0,0,210,0,0,0,276,28,94,0,0,182,131
Chaz Anderson,47973,WR,BOISE ST,12,42.3,0,120,60.0,,84.2,0,0,0,0.0,0.0,,0,0,0,210,0,0,0,496,0,284,0,0,210,0
Ernest Calhoun,47950,WR,KENT STATE,12,45.5,1,201,60.5,,60.8,0,0,0,0.0,0.0,,1,0,0,210,0,0,0,462,0,251,0,0,210,0
Maurice Shelton,46719,G,MARYLAND,9,99.5,1,215,60.6,43.7,63.9,1,7,84,98.8,98.9,95.2,2,8,0,210,0,0,1,211,87,88,208,0,123,2
Tyrian Taylor,47932,WR,NEW MEX ST,12,43.0,0,242,58.6,,57.4,0,0,0,0.0,0.0,,0,0,0,210,0,0,0,488,0,278,0,0,210,0
Dontel James,45967,HB,FRESNO ST,11,34.9,0,169,61.5,84.0,65.2,2,3,161,48.8,48.4,97.8,2,6,1,210,0,0,0,601,169,349,0,0,41,0
Dontae Strickland,45943,HB,SYRACUSE,12,31.4,0,304,56.8,46.0,48.0,2,10,132,32.0,31.9,93.9,1,14,2,210,0,0,0,668,138,433,0,0,72,1
Tavaris Harrison,26395,WR,FAU,12,44.2,1,165,59.9,,66.8,0,0,0,0.0,0.0,,2,0,0,210,0,0,0,475,0,265,0,0,210,0
Devin Pike,47315,TE,WAKE,12,76.3,0,339,47.6,42.0,52.4,0,2,27,31.4,30.9,92.6,0,3,1,209,0,0,2,274,29,94,0,1,180,177
AJ Addison,31940,T,MARSHALL,8,99.5,0,214,58.7,80.0,53.8,0,5,106,99.1,99.1,97.6,4,5,0,209,0,0,48,210,115,116,0,128,94,34
Chad Hansen,11896,WR,CAL,10,32.9,0,130,85.8,60.5,66.7,0,0,1,0.3,0.2,100.0,1,0,0,209,0,0,0,636,1,427,0,1,208,0
Speedy Noil,12351,WR,TEXAS A&M,10,43.3,1,312,62.3,,74.3,0,0,0,0.0,0.0,,2,0,0,208,0,0,0,480,0,272,0,0,208,0
Parker Houston,41809,TE,S DIEGO ST,8,80.3,0,284,74.6,74.8,72.0,0,0,9,15.3,15.0,100.0,1,0,0,208,0,0,0,259,9,60,0,0,199,247
Foster Moreau,47043,TE,LSU,10,84.9,0,211,78.2,73.4,65.3,0,0,30,45.5,46.3,100.0,3,0,0,208,0,0,1,245,31,67,0,0,177,226
Darren Drake,37207,G,CHARLOTTE,12,100.0,0,136,59.7,89.1,57.3,0,1,106,100.0,100.0,99.5,2,1,0,208,1,175,0,208,113,113,32,0,95,0
Dedrick Mills,39953,HB,GA TECH,8,56.4,0,176,44.7,38.0,57.2,0,5,66,66.0,65.7,94.7,1,6,1,208,0,0,0,369,71,108,0,0,137,0
Brandon Dawkins,27142,QB,ARIZONA,10,37.6,0,109,65.7,,60.0,0,0,0,0.0,0.0,,3,0,0,207,0,0,0,551,0,266,0,0,207,0
Jarred Craft,45668,HB,LA TECH,12,31.5,1,208,73.1,60.5,72.7,0,7,142,34.1,34.7,96.1,2,9,2,207,0,0,0,658,148,427,0,0,59,1
Michael Story,46138,G,MISS STATE,4,100.0,0,227,62.6,80.9,60.0,0,1,85,100.0,100.0,98.2,1,2,1,207,0,207,0,207,91,91,0,0,116,0
Cameron Posey,47639,WR,PURDUE,12,31.4,0,273,56.4,,59.1,0,0,0,0.0,0.0,,1,0,0,206,0,0,0,657,0,448,0,0,206,6
Trent Taylor,11932,WR,LA TECH,12,31.0,0,208,85.5,,66.0,0,0,0,0.0,0.0,,2,0,0,206,0,0,0,664,0,458,0,0,206,1
Chris High,29096,FB,NAVY,9,71.3,0,237,53.0,49.5,65.3,0,2,55,90.2,87.5,94.5,0,4,2,206,0,0,0,289,56,64,0,0,150,0
Conner Manning,39390,QB,GA STATE,10,32.9,0,175,64.2,,60.1,0,0,0,0.0,0.0,,4,0,0,205,0,0,0,623,0,405,0,0,205,0
Nate Cole,38556,WR,CINCINNATI,12,34.2,0,138,70.0,63.1,83.9,0,0,1,0.3,0.3,100.0,0,0,0,205,0,0,0,600,1,395,0,0,204,0
Keller Chryst,46472,QB,STANFORD,11,52.4,0,300,71.9,,61.4,0,0,0,0.0,0.0,,3,0,0,205,0,0,0,391,0,162,0,0,205,0
Teriyon Gipson,45968,HB,NEW MEXICO,10,52.0,0,241,80.7,63.7,59.4,0,2,24,30.0,30.6,95.8,0,2,0,205,0,0,0,394,26,85,0,0,179,17
Sunny Odogwu,46930,T,MIAMI FL,5,100.0,0,220,66.9,70.2,67.9,2,3,107,100.0,100.0,97.7,2,5,0,205,0,0,0,205,110,110,0,205,95,0
Kirk Kelley,46314,G,TROY,9,100.0,0,318,69.0,91.3,61.6,0,2,91,100.0,100.0,98.9,0,2,0,205,0,115,85,205,99,99,0,0,106,5
Jester Weah,48162,WR,PITTSBURGH,12,41.0,0,268,75.3,,60.2,0,0,0,0.0,0.0,,2,0,0,205,0,0,0,500,0,295,0,0,205,0
Damon Hazelton,42194,WR,BALL ST,11,36.4,0,117,64.9,,74.1,0,0,0,0.0,0.0,,1,0,0,204,0,0,0,561,0,357,0,0,204,0
Keith Kirkwood,48017,WR,TEMPLE,12,40.2,0,306,71.8,,72.7,0,0,0,0.0,0.0,,1,0,0,204,0,0,0,507,0,301,0,0,204,6
Jeffery Mead,48279,WR,OKLAHOMA,8,58.6,0,261,59.8,61.0,65.1,0,0,0,0.0,0.7,,0,0,0,204,0,0,0,348,1,145,0,0,203,0
Tyler McClure,46188,C,ARIZONA ST,5,100.0,0,110,65.4,69.2,62.0,0,4,112,100.0,100.0,97.3,0,5,1,204,203,1,0,204,117,117,0,0,87,0
Wayne Gallman,11895,HB,CLEMSON,12,34.5,0,140,75.7,77.3,65.6,0,5,138,41.2,41.2,98.2,0,5,0,204,0,0,0,592,145,352,0,0,59,0
Dylan Cantrell,47782,WR,TEXAS TECH,10,31.7,0,315,77.2,,90.1,0,0,0,0.0,0.0,,2,0,0,203,0,0,0,641,0,438,0,2,203,3
Mark Harrell,18927,G,NOTRE DAME,4,100.0,0,258,67.2,71.3,70.0,0,3,113,100.0,100.9,98.7,3,3,0,203,19,0,0,203,118,117,184,0,85,0
Justin Rankin,40220,HB,KENT STATE,11,39.3,0,201,74.6,66.4,68.8,0,3,69,25.8,26.1,96.4,0,4,1,203,0,0,0,516,72,276,0,0,131,2
J.D. Moore,57062,FB,LSU,10,76.6,0,211,75.5,87.1,77.4,0,0,33,37.5,37.8,100.0,0,0,0,203,0,0,0,265,34,90,0,0,169,4
Deon-Tay McManus,31827,WR,MARSHALL,11,35.7,0,214,63.1,,59.0,0,0,0,0.0,0.0,,2,0,0,203,0,0,0,569,0,366,0,0,203,0
Drew Van Maanen,45615,FB,WYOMING,12,89.8,0,351,76.8,82.0,78.9,0,1,34,60.7,60.3,98.5,3,1,0,203,0,0,0,226,35,58,0,0,168,6
Connor Brennan,46313,G,ILLINOIS,7,100.0,0,187,62.6,56.1,62.6,3,2,92,100.0,100.0,96.2,0,6,1,202,0,120,12,202,101,101,65,3,101,2
Brogan Roback,25079,QB,E MICHIGAN,9,33.0,0,160,82.3,62.2,60.3,0,0,1,0.3,0.3,100.0,0,0,0,202,0,0,0,613,1,382,0,0,201,0
Trenton Irwin,48080,WR,STANFORD,12,40.3,0,300,70.4,,67.3,0,0,0,0.0,0.0,,0,0,0,202,0,0,0,501,0,299,0,0,202,0
Saquon Barkley,45791,HB,PENN STATE,12,31.6,0,266,80.4,69.9,59.3,3,5,117,36.8,38.0,96.6,1,8,0,202,0,0,0,640,127,334,0,0,75,0
Kano Dillon,84034,TE,USF,10,62.4,0,327,58.8,76.1,65.6,0,0,19,13.8,14.7,100.0,5,0,0,201,0,0,0,322,21,143,0,0,180,172
Bryan Beck,37067,T,FAU,5,100.0,0,165,58.4,51.9,59.2,1,5,90,100.0,100.0,94.4,0,8,2,201,0,0,22,201,95,95,0,179,106,0
Shane Carpenter,46853,T,LA TECH,10,100.0,0,208,61.5,50.6,64.3,2,5,115,100.0,100.0,95.2,0,9,2,201,0,0,24,201,115,115,0,176,86,1
Michael Rector,12189,WR,STANFORD,12,40.7,0,300,63.8,,70.5,0,0,0,0.0,0.0,,3,0,0,200,0,0,0,492,0,288,0,0,200,0
William Sweet,37023,T,N CAROLINA,11,100.0,0,245,71.2,70.8,80.1,0,7,109,100.0,100.0,96.8,4,7,0,200,0,0,25,200,112,112,0,171,88,4
Lamar Jackson,46416,QB,LOUISVILLE,12,23.8,0,210,87.5,,60.0,0,0,0,0.0,0.0,,2,0,0,200,0,0,0,840,0,486,0,0,200,0
Prescott Line,45627,FB,MICH STATE,11,84.0,0,223,69.6,71.1,71.9,0,2,24,42.1,44.1,95.8,1,2,0,200,0,0,0,238,26,59,0,0,174,16
Jahaziel Lee,40537,T,GA TECH,8,100.0,0,176,53.9,53.8,57.2,0,2,40,100.0,100.0,97.5,2,2,0,199,0,0,192,199,44,44,0,0,155,7
Steven Peoples,29184,TE,VA TECH,12,71.3,0,337,65.0,60.0,72.1,0,3,46,43.0,42.3,96.7,1,3,0,199,0,0,0,279,47,111,0,0,152,129
Quincy Adeboyejo,12085,WR,OLE MISS,12,32.2,0,226,60.6,,77.3,0,0,0,0.0,0.0,,1,0,0,199,0,0,0,618,0,419,0,0,199,0
Torii Hunter Jr.,47985,WR,NOTRE DAME,9,41.9,0,258,71.6,,70.3,0,0,0,0.0,0.0,,0,0,0,199,0,0,0,475,0,276,0,0,199,3
Alex McGough,46420,QB,FIU,9,36.2,0,166,64.0,,60.0,0,0,0,0.0,0.0,,2,0,0,199,0,0,0,549,0,331,0,0,199,0
Bailey McElwain,29109,FB,VANDERBILT,12,86.5,0,333,67.7,81.9,68.6,0,0,11,27.5,30.2,100.0,1,0,0,198,0,0,0,229,13,43,0,0,185,1
Tyler Watts,13089,WR,TEXAS ST,12,42.7,0,314,67.7,,60.6,0,0,0,0.0,0.0,,1,0,0,198,0,0,0,464,0,263,0,0,198,0
Arion Worthman,25439,QB,AIR FORCE,7,56.1,0,101,65.1,,60.0,0,0,0,0.0,0.0,,1,0,0,198,0,0,0,353,0,44,0,0,198,0
Greg Hart,47067,TE,KENTUCKY,11,88.4,0,202,61.8,69.9,55.1,1,0,23,47.9,50.0,97.8,0,1,0,198,0,0,0,224,26,52,0,0,172,131
Jordan Simmons,46744,T,USC,9,100.0,0,326,60.9,74.5,58.4,0,2,83,100.0,100.0,98.8,1,2,0,198,0,0,0,198,91,91,91,105,107,0
Jaxson Deaton,40011,G,ARMY,9,100.0,0,114,63.7,42.9,67.2,0,2,35,100.0,100.0,97.1,2,2,0,198,0,196,0,198,39,39,0,0,159,0
Trever Ryen,47535,WR,IOWA STATE,12,43.9,0,193,62.8,,71.5,0,0,0,0.0,0.0,,0,0,0,197,0,0,0,449,0,251,0,0,197,0
Tyler Jones,46534,QB,TEXAS ST,11,29.1,0,314,55.9,,60.0,0,0,0,0.0,0.0,,5,0,0,197,0,0,0,677,0,414,0,0,197,0
John Johnson,48283,WR,TROY,10,41.5,0,318,59.1,,61.5,0,0,0,0.0,0.0,,3,0,0,196,0,0,0,472,0,275,0,0,196,0
Robert Behanan,29126,G,MIDDLE TN,6,100.0,0,224,67.1,61.4,68.3,2,3,79,100.0,100.0,96.8,1,5,0,196,0,45,148,196,80,80,2,0,116,1
DeAndre Thompkins,48211,WR,PENN STATE,11,45.4,0,266,63.4,,56.6,0,0,0,0.0,0.0,,0,0,0,196,0,0,0,432,0,236,0,0,196,0
Jordan Villamin,48246,WR,OREGON ST,12,45.0,1,265,55.4,,77.6,0,0,0,0.0,0.0,,2,0,0,196,0,0,0,436,0,240,0,0,196,0
Tyler Cogswell,38425,TE,CINCINNATI,12,68.1,1,138,55.2,66.8,67.9,1,2,50,35.5,36.6,97.0,2,3,0,196,0,0,0,288,53,145,0,0,143,205
Tyler Stewart,46474,QB,NEVADA,8,43.5,0,239,69.8,,60.0,0,0,0,0.0,0.0,,1,0,0,195,0,0,0,448,0,232,0,0,195,0
Shaquille Johnson,47130,TE,W KENTUCKY,12,53.7,0,346,58.2,72.6,70.1,1,1,37,18.6,18.4,97.3,1,2,0,195,0,0,0,363,38,206,0,0,157,207
A.J. Branisel,47156,TE,FIU,12,63.9,0,166,70.0,66.9,57.7,0,1,34,23.9,23.6,98.5,2,1,0,195,0,0,0,305,34,144,0,0,161,270
Mike Weber,28011,HB,OHIO STATE,12,33.6,0,260,73.9,87.2,66.7,0,0,55,22.1,22.1,100.0,1,0,0,195,0,0,0,580,59,267,0,0,136,0
Glenn Smith,45723,WR,GA STATE,12,32.6,0,175,60.9,76.5,59.7,1,0,17,4.6,4.5,97.1,0,1,0,195,0,0,0,598,17,379,0,0,178,0
Jordan Johnson,12146,HB,BUFFALO,12,35.8,0,126,65.0,61.0,72.7,1,8,125,46.3,47.0,94.8,1,11,2,195,0,1,0,545,133,283,0,0,62,0
John Ursua,26586,WR,HAWAII,13,38.6,0,180,67.1,,61.3,0,0,0,0.0,0.0,,1,0,0,194,0,0,0,502,0,303,0,0,194,0
Metuisela 'Unga,47380,TE,HAWAII,10,66.2,0,180,72.9,67.2,65.2,0,0,32,26.2,26.1,100.0,2,0,0,194,0,0,0,293,35,134,0,1,159,252
Brent Stockstill,29288,QB,MIDDLE TN,9,30.9,0,224,91.6,,60.0,0,0,0,0.0,0.0,,2,0,0,194,0,0,0,628,0,410,0,0,194,0
Sam Harms,47255,TE,IOWA STATE,12,52.3,0,193,45.2,51.4,68.4,0,3,26,13.8,14.9,94.2,2,3,0,194,0,0,0,371,31,208,0,0,163,154
Jared Pinkney,47214,TE,VANDERBILT,12,44.5,1,333,55.5,59.7,51.1,0,0,14,5.7,5.8,100.0,3,0,0,194,0,0,0,436,15,258,0,0,179,317
Kendall Sanders,47807,WR,ARK STATE,12,46.5,0,113,67.6,,67.0,0,0,0,0.0,0.0,,0,0,0,194,0,0,0,417,0,223,0,0,194,0
Alex Gardner,28346,HB,FIU,12,32.7,0,166,67.4,59.1,55.2,2,7,134,39.5,39.9,93.7,0,13,4,194,0,0,0,594,143,358,0,0,51,0
Bailey Smith,46208,G,TEXAS TECH,3,100.0,0,315,63.4,57.8,64.0,0,6,125,99.2,99.2,97.6,0,6,0,194,0,104,0,194,130,131,90,0,64,0
Delroy Baker,46837,T,INDIANA,5,100.0,0,190,62.4,72.4,59.8,2,1,68,100.0,100.0,97.8,1,3,0,193,0,0,74,193,73,73,0,117,120,0
Keon Hatcher,12249,WR,ARKANSAS,11,41.5,0,111,79.8,65.2,82.6,0,0,2,0.8,0.7,100.0,4,0,0,193,0,0,0,465,2,271,0,0,191,5
Omar Bayless,25522,WR,ARK STATE,10,55.0,1,113,57.0,,75.2,0,0,0,0.0,0.0,,3,0,0,193,0,0,0,351,0,158,0,0,193,0
Jacob Sannon,47558,WR,IDAHO,12,35.1,0,185,48.3,,66.6,0,0,0,0.0,0.0,,2,0,0,193,0,0,0,550,0,357,0,0,193,0
T.J. McCoy,37073,C,FLORIDA,5,100.0,0,163,75.9,73.9,72.4,1,3,88,100.0,100.0,97.7,0,4,0,192,192,0,0,192,88,88,0,0,104,0
Jake Bentley,40788,QB,S CAROLINA,7,48.9,0,289,70.6,60.5,60.2,0,0,1,0.6,0.5,100.0,1,0,0,192,0,0,0,393,1,190,0,0,191,0
Jehu Chesson,11894,WR,MICHIGAN,12,42.2,0,222,65.5,,67.5,0,0,0,0.0,0.0,,3,0,0,192,0,0,0,455,0,252,0,0,192,4
James Conner,11860,HB,PITTSBURGH,12,35.3,0,268,73.3,70.4,53.6,0,7,78,38.0,38.1,94.2,0,8,1,192,0,0,0,544,85,223,0,0,107,0
Ronald Cleveland,37707,TE,AIR FORCE,12,59.3,0,101,62.8,66.4,54.1,0,0,1,1.0,0.9,100.0,0,0,0,192,0,0,0,324,1,112,0,0,191,150
Daniel Imatorbhebhe,39379,TE,USC,12,59.3,0,326,77.4,72.0,66.1,0,1,25,16.7,16.5,98.0,0,1,0,192,0,0,1,324,26,158,0,0,166,244
Christian Payne,27678,FB,GEORGIA,12,83.1,0,173,76.7,80.7,79.7,0,0,12,24.5,24.0,100.0,1,0,0,192,0,0,0,231,12,50,0,0,180,14
Chuma Edoga,46232,T,USC,8,99.0,0,326,56.6,70.6,58.2,1,1,88,97.8,97.8,98.9,2,2,0,191,0,0,70,193,90,92,0,103,101,20
Chase Blakley,47261,TE,BOISE ST,12,78.9,0,120,56.6,48.4,67.5,0,0,21,30.0,29.2,100.0,2,0,0,191,0,0,0,242,21,72,0,0,170,195
Ron'Quavion Tarver,48171,WR,UTAH ST,12,36.6,0,329,68.3,,82.8,0,0,0,0.0,0.0,,3,0,0,191,0,0,0,522,0,329,0,0,191,1
