player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Barry Wesley,52018,T,COLO STATE,4,100.0,1,144,60.5,59.2,63.0,1,8,136,100.0,100.0,96.7,2,9,0,275,0,0,0,275,139,139,0,275,136,0
Cam Reddy,77340,C,COLO STATE,4,100.0,0,144,53.8,73.7,49.6,2,1,136,100.0,100.0,98.2,1,4,1,275,275,0,0,275,139,139,0,0,136,0
Jacob Warren,84057,TE,TENNESSEE,9,75.5,0,307,60.3,42.6,71.2,2,5,66,44.0,44.0,93.2,0,8,1,275,0,0,4,364,70,159,0,5,205,294
Dazz Newsome,61510,WR,N CAROLINA,11,44.4,0,245,72.4,,70.3,0,0,0,0.0,0.0,,2,0,0,275,0,0,0,619,0,344,0,0,275,0
Noah Gray,60878,TE,DUKE,10,55.0,0,154,61.7,54.5,52.7,2,5,50,19.2,19.2,93.0,1,7,0,275,0,0,0,500,53,276,0,0,222,139
Adam Korutz,44467,G,COLO STATE,4,100.0,0,144,58.8,69.4,56.4,0,5,136,100.0,100.0,98.2,2,5,0,275,0,0,0,275,139,139,275,0,136,0
Jaylen Miller,41460,T,TULANE,10,100.0,0,319,49.8,51.0,48.3,3,5,107,100.0,100.0,95.3,1,9,1,275,0,0,23,275,119,119,32,220,156,0
Danny Motowski,104180,G,C MICHIGAN,4,100.0,0,134,72.6,67.5,74.2,1,0,119,100.0,100.0,99.6,1,1,0,275,0,122,0,275,124,124,153,0,151,0
Tyrick James,77909,TE,TULANE,11,57.3,1,319,51.6,73.7,52.9,0,1,24,11.1,12.0,97.9,5,1,0,275,0,0,0,480,28,233,0,0,247,332
Drew Birchmeier,44356,G,VANDERBILT,6,100.0,0,333,56.9,64.0,55.0,1,7,146,100.0,100.0,97.3,1,8,0,274,0,0,0,274,150,150,274,0,124,0
Jerome Carvin,81852,G,TENNESSEE,7,100.0,0,307,70.7,65.9,72.7,1,4,142,100.0,100.0,97.5,1,6,1,273,46,1,0,273,149,149,226,0,124,0
Malik Cunningham,60436,QB,LOUISVILLE,11,37.4,1,210,77.4,,60.0,0,0,0,0.0,0.0,,2,0,0,273,0,0,0,729,0,400,0,0,273,0
Shane McGough,41342,C,FIU,4,100.0,1,166,60.1,51.4,62.5,0,2,136,100.0,100.0,98.5,1,3,1,273,273,0,0,273,145,145,0,0,128,0
Josh Watson,41677,G,WASH STATE,4,100.0,0,341,62.2,69.6,57.5,2,5,176,100.0,100.0,98.0,0,7,0,272,0,0,0,272,183,183,272,0,89,0
Mitchell Tinsley,123470,WR,W KENTUCKY,11,42.9,0,346,65.2,67.5,70.5,0,0,1,0.3,0.3,100.0,1,0,0,272,0,0,0,634,1,362,0,0,271,2
Jarrett Kingston,81933,G,WASH STATE,4,100.0,0,341,60.2,90.7,47.1,0,0,176,100.0,100.0,99.4,0,1,1,272,0,272,0,272,183,183,0,0,89,0
Abraham Lucas,60218,T,WASH STATE,4,100.0,0,341,79.9,79.6,75.6,1,2,176,100.0,100.0,98.6,0,4,1,272,0,0,0,272,183,183,0,272,89,0
Maurice McIntyre,77365,G,DUKE,7,100.0,0,154,55.8,50.2,56.8,1,2,153,100.0,100.0,97.7,1,5,2,272,4,259,0,272,161,161,9,0,111,0
Liam Ryan,41618,T,WASH STATE,4,100.0,0,341,50.6,59.8,49.6,1,5,176,100.0,100.0,98.3,3,6,0,272,0,0,272,272,183,183,0,0,89,0
Brian Greene,60220,C,WASH STATE,4,100.0,0,341,66.3,75.7,68.7,0,1,176,100.0,100.0,99.1,4,2,1,272,272,0,0,272,183,183,0,0,89,0
Jason Pirtle,42235,TE,N TEXAS,8,63.6,0,251,52.4,68.2,47.7,0,3,69,31.7,30.8,97.8,0,3,0,271,0,0,0,426,69,224,0,0,202,155
Tanner Morgan,55239,QB,MINNESOTA,7,54.8,0,225,71.6,,61.8,0,0,0,0.0,0.0,,0,0,0,270,0,0,0,493,0,212,0,0,270,0
John Campbell Jr.,77383,T,MIAMI FL,5,100.0,0,220,59.5,67.6,60.4,0,3,127,100.0,100.0,98.0,3,4,1,270,0,2,268,270,142,142,0,0,128,0
Jeff Sims,122496,QB,GA TECH,10,39.7,0,176,57.0,,60.1,0,0,0,0.0,0.0,,1,0,0,269,0,0,0,677,0,349,0,0,269,0
Will Mallory,77888,TE,MIAMI FL,10,58.0,0,220,57.4,21.9,46.6,3,6,50,22.3,21.1,91.0,0,9,0,269,0,0,3,464,52,247,0,0,217,180
Jake Hescock,41322,TE,UCF,9,73.2,0,323,55.7,61.7,50.7,0,2,55,37.2,37.2,98.2,2,2,0,268,0,0,0,366,58,156,0,0,210,155
Roger Carter,55200,TE,GA STATE,9,61.8,0,175,70.5,70.6,67.5,0,0,11,6.4,7.8,100.0,0,0,0,268,0,0,0,434,14,180,1,0,254,174
Nolan Laufenberg,81539,G,AIR FORCE,5,100.0,0,101,88.8,86.1,86.8,0,0,51,100.0,100.0,100.0,0,0,0,267,0,267,0,267,54,54,0,0,213,0
Seth Williams,84137,WR,AUBURN,10,43.2,0,115,69.8,,66.0,0,0,0,0.0,0.0,,2,0,0,267,0,0,0,618,0,351,0,0,267,0
Ken Seals,124359,QB,VANDERBILT,9,43.3,0,333,57.0,,60.3,0,0,0,0.0,0.0,,5,0,0,266,0,0,0,615,0,341,0,0,266,0
Emil Smith,97663,WR,GA SOUTHRN,11,65.2,0,174,54.3,,69.4,0,0,0,0.0,0.0,,0,0,0,266,0,0,0,408,0,142,0,0,266,0
Quiron Johnson,59934,C,N CAROLINA,11,100.0,0,245,58.6,81.4,53.8,0,0,119,100.0,100.0,100.0,1,0,0,265,142,70,0,265,125,125,44,0,140,9
Michael Pratt,123229,QB,TULANE,9,42.7,0,319,75.3,,60.1,0,0,0,0.0,0.0,,1,0,0,265,0,0,0,621,0,307,0,0,265,0
Demontrey Jacobs,56619,T,USF,6,100.0,2,327,43.3,49.9,40.6,1,7,167,100.0,100.0,97.6,3,8,0,265,0,0,115,265,176,176,0,149,89,1
Victor Curne,81930,T,WASHINGTON,4,100.0,0,340,79.6,74.1,76.9,3,6,118,100.0,100.0,96.2,0,9,0,264,0,0,0,264,124,124,0,259,140,5
Kellen Mond,60556,QB,TEXAS A&M,9,42.6,0,312,81.3,,60.0,0,0,0,0.0,0.0,,2,0,0,264,0,0,0,619,0,299,0,0,264,0
Connor Bazelak,99135,QB,MISSOURI,10,40.1,0,229,75.6,,60.4,0,0,0,0.0,0.0,,2,0,0,264,0,0,0,658,0,369,0,0,264,0
Jesse Chamberlain,52243,G,S JOSE ST,4,100.0,1,285,58.3,66.5,59.9,1,0,145,100.0,100.0,99.0,4,2,1,264,0,264,0,264,155,155,0,0,109,0
Johnny Huntley,26039,TE,LIBERTY,10,62.3,0,206,58.2,64.0,66.5,0,3,61,29.0,29.5,97.5,2,3,0,264,0,0,0,424,67,227,0,0,197,275
Ulumoo Ale,81926,G,WASHINGTON,4,100.0,0,340,71.8,46.9,76.3,1,8,118,100.0,100.0,96.2,1,9,0,264,0,263,0,264,124,124,0,0,140,1
Jaxson Kirkland,60215,T,WASHINGTON,4,100.0,1,340,74.5,86.6,69.9,0,2,118,100.0,100.0,99.2,3,2,0,264,0,0,264,264,124,124,0,0,140,0
Henry Bainivalu,60214,G,WASHINGTON,4,100.0,0,340,74.1,78.7,72.4,0,3,118,100.0,100.0,98.7,0,3,0,264,0,0,0,264,124,124,263,0,140,1
Zay Flowers,97268,WR,BOSTON COL,11,37.0,0,121,72.7,,61.2,0,0,0,0.0,0.0,,4,0,0,263,0,0,0,711,0,440,0,0,263,9
Luke Wattenberg,41024,C,WASHINGTON,4,100.0,0,340,70.7,60.8,70.0,0,3,118,100.0,100.0,98.7,1,3,0,263,263,0,0,263,123,123,0,0,140,0
Sam Neverov,58535,G,BOWL GREEN,5,100.0,0,122,72.8,82.3,69.1,0,1,122,100.0,100.0,99.6,0,1,0,263,40,79,0,263,126,126,144,0,137,0
Jaelon Darden,61522,WR,N TEXAS,9,48.2,0,251,89.8,,66.0,0,0,0,0.0,0.0,,1,0,0,263,0,0,0,546,0,283,0,0,263,0
McKade Mettauer,100537,G,CAL,4,100.0,0,130,66.4,72.7,65.8,1,2,154,100.0,100.0,98.4,2,4,1,262,0,0,0,262,163,163,262,0,99,0
Blake Kern,60848,TE,ARKANSAS,10,58.5,0,111,64.2,55.1,60.5,1,0,56,24.3,24.1,92.0,0,5,4,262,0,0,2,448,59,245,0,2,203,204
George Moore,60013,T,OREGON,5,100.0,0,264,63.2,57.6,65.2,1,9,134,100.0,100.0,96.3,1,10,0,262,0,0,137,262,140,140,0,125,122,0
Tommy Tremble,84025,TE,NOTRE DAME,10,60.6,1,258,74.3,74.0,83.6,0,0,13,7.5,7.7,100.0,1,0,0,262,0,0,0,432,14,183,0,0,248,277
Jarret Doege,60353,QB,W VIRGINIA,9,39.2,0,343,78.0,,60.1,0,0,0,0.0,0.0,,6,0,0,262,0,0,0,668,0,391,0,0,262,0
Michael Roberts,84128,WR,ARMY,9,84.0,0,114,71.0,72.0,75.2,0,0,2,4.1,3.8,100.0,2,0,0,262,0,0,0,312,2,52,0,0,260,0
DeVonta Smith,61100,WR,ALABAMA,10,43.8,0,103,94.2,,49.7,0,0,0,0.0,0.0,,1,0,0,262,0,0,0,598,0,333,0,0,262,0
Steven Losoya III,98266,T,MIDDLE TN,7,100.0,0,224,57.8,56.0,56.3,0,4,133,100.0,100.0,97.7,0,5,1,262,0,0,211,262,145,145,0,50,117,1
Dohnovan West,100546,G,ARIZONA ST,4,100.0,0,110,76.7,79.5,75.4,1,1,107,100.0,100.0,99.1,1,2,0,261,0,260,0,261,124,124,0,0,137,0
Kellen Diesch,41750,T,ARIZONA ST,4,100.0,0,110,81.3,78.9,79.0,0,2,107,100.0,100.0,98.1,3,3,1,261,0,0,259,261,124,124,0,0,137,1
Cade Cote,36754,C,ARIZONA ST,4,100.0,2,110,64.6,66.1,63.7,0,1,107,100.0,100.0,99.5,4,1,0,261,260,0,0,261,124,124,0,0,137,0
Grayson Gunter,42364,TE,SO MISS,10,62.3,1,296,45.9,50.2,56.9,0,5,40,20.9,21.4,93.7,1,5,0,261,0,0,4,419,43,201,0,0,218,348
Mac Jones,60323,QB,ALABAMA,10,43.9,0,103,94.8,,60.1,0,0,0,0.0,0.0,,2,0,0,261,0,0,0,594,0,320,0,0,261,0
Ryan Walk,60011,G,OREGON,5,100.0,0,264,70.6,61.3,71.8,3,4,134,100.0,100.0,97.4,1,7,0,261,0,54,0,261,137,137,207,0,124,0
Tre Turner,78006,WR,VA TECH,10,52.3,0,337,82.6,,68.1,0,0,0,0.0,0.0,,2,0,0,259,0,0,0,495,0,228,0,0,259,5
Parker Washington,129799,WR,PENN STATE,9,43.5,0,266,66.7,,48.0,0,0,0,0.0,0.0,,0,0,0,259,0,0,0,596,0,337,0,0,259,0
Johnny Jordan,59835,C,MARYLAND,4,100.0,0,215,73.9,86.3,68.6,0,1,146,100.0,100.0,99.7,1,1,0,259,259,0,0,259,155,155,0,0,104,0
Chris Pierce,61794,WR,VANDERBILT,9,45.4,0,333,66.0,,70.5,0,0,0,0.0,0.0,,2,0,0,259,0,0,0,571,0,312,0,0,259,12
Jacob Harris,34255,WR,UCF,9,43.8,0,323,59.9,63.3,65.7,0,0,1,0.3,0.3,100.0,2,0,0,259,0,0,0,591,1,333,0,0,258,7
Jonathan Adams Jr.,61148,WR,ARK STATE,10,37.2,0,113,85.8,,77.1,0,0,0,0.0,0.0,,2,0,0,259,0,0,0,696,0,437,0,0,259,0
Marlon Williams,55411,WR,UCF,8,42.0,0,323,87.4,,68.5,0,0,0,0.0,0.0,,2,0,0,257,0,0,0,612,0,355,0,0,257,10
Teagan Quitoriano,84036,TE,OREGON ST,7,66.8,0,265,56.6,56.7,50.5,0,4,44,27.2,26.6,95.5,3,4,0,256,0,0,0,383,46,173,0,0,210,346
Reed Tyler,83619,TE,ARK STATE,11,44.3,0,113,59.5,76.1,58.8,0,0,47,13.4,13.7,100.0,0,0,0,256,0,0,0,578,51,373,0,1,205,307
Miller Forristall,47378,TE,ALABAMA,9,56.9,0,103,60.2,55.4,53.5,0,2,44,19.5,19.2,97.7,3,2,0,255,0,0,0,448,46,239,0,0,209,333
Duece Watts,123237,WR,TULANE,11,47.5,0,319,66.1,,62.3,0,0,0,0.0,0.0,,2,0,0,255,0,0,0,537,0,282,0,0,255,0
Kary Kutsch,81622,G,COLORADO,3,100.0,0,143,38.2,61.5,34.8,2,1,96,100.0,100.0,98.4,0,3,0,253,157,96,0,253,103,103,0,0,150,0
Dante Adkins Jr.,98051,G,FRESNO ST,4,100.0,0,169,60.0,65.0,60.7,1,5,141,100.0,100.0,97.9,3,6,0,253,0,253,0,253,149,149,0,0,104,0
Bo Nix,97790,QB,AUBURN,10,36.5,0,115,75.9,,60.2,0,0,0,0.0,0.0,,5,0,0,253,0,0,0,693,0,385,0,0,253,0
Bo Melton,61610,WR,RUTGERS,9,43.2,0,278,76.0,,64.5,0,0,0,0.0,0.0,,2,0,0,253,0,0,0,586,0,330,0,0,253,2
Hayden Burton,121409,T,S ALABAMA,5,100.0,0,288,42.6,40.7,43.0,3,10,139,100.0,100.0,92.4,0,17,4,252,0,0,0,252,146,146,0,251,106,0
Kawaan Baker,61639,WR,S ALABAMA,11,40.1,0,288,75.0,,65.1,0,0,0,0.0,0.0,,0,0,0,252,0,0,0,629,0,364,0,0,252,0
Arik Gilbert,124096,TE,LSU,8,45.6,0,211,70.7,37.3,62.0,2,2,45,13.5,13.8,95.6,3,4,0,251,0,0,0,550,48,347,0,0,203,319
Julian Hernandez,98570,G,VANDERBILT,5,100.0,0,333,54.7,56.1,54.0,0,8,125,100.0,100.0,96.8,1,8,0,251,0,245,0,251,137,137,6,0,114,0
Braydon Johnson,61576,WR,OKLA STATE,10,48.4,0,262,54.5,,56.6,0,0,0,0.0,0.0,,2,0,0,251,0,0,0,519,0,267,0,0,251,0
Mychal Cooper,78029,WR,NAVY,8,72.8,0,237,69.4,64.5,54.3,0,0,1,1.1,1.1,100.0,1,0,0,251,0,0,5,345,1,95,0,4,250,24
Justin Rigg,42096,TE,KENTUCKY,8,71.2,1,202,71.8,59.3,67.1,0,2,30,24.4,24.1,96.7,1,2,0,250,0,0,0,351,32,133,0,0,218,220
Peyton Hendershot,60915,TE,INDIANA,7,51.9,0,190,57.4,53.2,58.5,0,3,35,13.9,14.7,95.7,1,3,0,250,0,0,0,482,40,272,0,0,210,355
Ben Scott,98398,T,ARIZONA ST,4,100.0,0,110,63.2,66.0,61.7,2,6,106,100.0,100.0,96.2,2,8,0,250,0,0,0,250,123,123,0,250,127,0
Bryce Foxworth,60081,G,SO MISS,9,100.0,1,296,46.0,44.8,46.8,1,3,129,100.0,100.0,97.7,3,5,1,249,0,222,0,249,140,140,27,0,109,0
John Metchie III,97400,WR,ALABAMA,10,44.5,0,103,73.0,,79.2,0,0,0,0.0,0.0,,0,0,0,249,0,0,0,560,0,311,0,0,249,0
Matthew Cindric,81604,G,CAL,4,100.0,1,130,66.4,69.9,64.3,0,4,142,100.0,100.0,97.9,1,5,1,249,0,235,0,249,152,152,14,0,97,0
Isaiah Likely,83955,TE,COAST CAR,10,55.4,0,141,87.7,63.5,69.4,0,0,10,5.1,5.2,100.0,3,0,0,248,0,0,1,448,11,211,0,5,237,307
Cole Kirby,59863,T,MIDDLE TN,8,100.0,0,224,44.5,47.6,41.1,1,10,148,100.0,100.0,94.3,0,14,3,248,0,0,246,248,158,158,0,0,90,2
Jacob South,81901,T,UTAH ST,4,100.0,0,329,71.9,62.3,72.7,2,5,139,100.0,100.0,97.5,0,7,0,247,0,0,2,247,143,143,0,245,104,0
Tarik Adams,41898,T,MARSHALL,7,100.0,0,214,81.5,84.4,77.4,0,3,128,100.0,100.0,98.0,1,4,1,247,0,0,0,247,136,136,0,247,111,0
Jacob Bodden,81700,G,LIBERTY,10,100.0,0,206,71.5,68.6,71.5,0,6,128,100.0,100.0,96.9,0,7,1,247,0,190,0,247,137,137,57,0,110,0
Phil Jurkovec,83533,QB,BOSTON COL,10,35.4,0,121,71.8,,60.2,0,0,0,0.0,0.0,,2,0,0,246,0,0,0,694,0,411,0,0,246,0
Holton Ahlers,77651,QB,E CAROLINA,8,41.2,0,156,74.3,,60.0,0,0,0,0.0,0.0,,1,0,0,246,0,0,0,597,0,326,0,0,246,0
Matt Alaimo,84066,TE,RUTGERS,9,75.9,0,278,54.4,50.3,53.4,4,0,59,44.0,45.5,91.5,0,7,3,246,0,0,0,324,65,143,0,0,181,276
Javon McKinley,41248,WR,NOTRE DAME,10,44.7,0,258,79.1,,87.1,0,0,0,0.0,0.0,,1,0,0,246,0,0,0,550,0,303,0,0,246,13
Myles Fells,57326,HB,NAVY,10,73.2,0,237,61.3,76.6,53.1,0,0,23,26.7,27.5,100.0,2,0,0,246,0,0,0,336,25,91,0,0,221,202
Max Duggan,99470,QB,TCU,10,39.0,0,305,79.2,61.2,60.1,0,0,1,0.3,0.3,100.0,1,0,0,245,0,0,0,629,1,308,0,0,244,0
Andrew Vastardis,41627,C,MICHIGAN,4,100.0,0,222,57.3,64.3,55.1,1,5,155,100.0,100.0,98.1,2,6,0,245,245,0,0,245,161,161,0,0,84,0
Sean Dykes,40468,TE,MEMPHIS,10,44.1,1,218,74.5,38.3,52.6,1,1,37,11.4,11.4,97.3,2,2,0,245,0,0,0,555,40,350,0,0,205,364
Dakota White,122688,T,LA TECH,6,100.0,0,208,54.7,59.7,55.8,3,4,126,100.0,100.0,96.4,2,8,1,245,0,0,171,245,134,134,0,71,111,3
Falepule Alo,128376,C,UTAH ST,5,100.0,0,329,59.6,70.8,58.3,1,0,140,100.0,100.0,98.9,2,2,1,245,243,2,0,245,145,145,0,0,100,0
Justin Garrett,84486,WR,UTEP,8,49.0,0,330,72.7,,52.3,0,0,0,0.0,0.0,,2,0,0,244,0,0,0,498,0,254,0,0,244,11
Sam Vretman,60038,G,RUTGERS,6,100.0,0,278,53.5,53.1,50.6,4,4,133,100.0,100.0,97.0,0,8,0,244,0,14,0,244,148,148,230,0,96,0
Chase Allen,39988,TE,IOWA STATE,10,59.7,0,193,70.0,69.5,67.9,0,0,12,7.2,7.3,100.0,2,0,0,244,0,0,0,409,13,178,0,0,231,260
CJ Lewis,61173,WR,BOSTON COL,11,39.0,0,121,67.0,66.8,73.9,0,0,1,0.3,0.3,100.0,3,0,0,244,0,0,0,625,1,382,0,0,243,23
Wes Harris,60108,G,TCU,4,100.0,0,305,62.1,81.7,58.1,1,2,121,100.0,100.0,98.8,1,3,0,243,0,235,0,243,132,132,8,0,111,0
Frank Harris,60586,QB,UTSA,10,42.5,0,331,77.9,,60.0,0,0,0,0.0,0.0,,1,0,0,243,0,0,0,572,0,283,0,0,243,0
Jake Bobo,77997,WR,DUKE,11,44.0,1,154,68.0,,59.9,0,0,0,0.0,0.0,,1,0,0,242,0,0,0,550,0,308,0,0,242,0
Sam Hartman,77618,QB,WAKE,8,43.5,0,339,79.1,,60.7,0,0,0,0.0,0.0,,2,0,0,241,0,0,0,554,0,296,0,0,241,0
Calvin Austin III,61418,WR,MEMPHIS,10,35.9,0,218,75.8,,53.5,0,0,0,0.0,0.0,,1,0,0,240,0,0,0,668,0,426,0,0,240,0
Matt Goncalves,99680,T,PITTSBURGH,7,99.2,0,268,73.6,71.4,72.2,1,5,144,98.6,98.7,97.9,0,6,0,240,0,38,171,242,148,150,0,6,92,27
Jack Klenk,45097,G,BUFFALO,5,100.0,0,126,82.5,78.9,85.9,0,0,63,100.0,100.0,100.0,5,0,0,240,6,0,0,240,69,69,234,0,171,0
Michael Saffell,58546,C,CAL,4,100.0,0,130,71.1,79.1,65.6,0,2,139,100.0,100.0,99.3,0,2,0,239,239,0,0,239,145,145,0,0,94,0
Lyndell Hudson Jr.,81643,T,FIU,5,100.0,0,166,84.2,81.2,82.3,0,4,119,100.0,100.0,97.5,1,5,1,239,0,0,0,239,126,126,0,239,113,0
Zach Wilson,82096,QB,BYU,11,37.5,0,128,94.9,,60.0,0,0,0,0.0,0.0,,1,0,0,239,0,0,0,637,0,356,0,0,239,0
Terrance Dixon,84195,WR,GA STATE,9,49.3,1,175,50.4,,46.4,0,0,0,0.0,0.0,,3,0,0,238,0,0,0,483,0,235,0,0,238,0
Jalen Grant,130364,G,BOWL GREEN,5,100.0,0,122,67.0,64.1,68.1,1,5,107,100.0,100.0,97.2,1,6,0,238,0,224,0,238,113,113,14,0,125,0
Tyrone Riley,48517,T,NC STATE,5,100.0,0,248,35.4,0.0,51.8,3,11,112,100.0,100.0,92.0,2,16,2,238,0,0,220,238,120,120,0,18,118,0
Obinna Nwankwo,100778,G,FIU,5,100.0,0,166,79.2,82.3,83.2,1,2,127,100.0,100.0,98.8,2,3,0,238,0,17,0,238,135,135,221,0,103,0
Grant Wells,97784,QB,MARSHALL,8,45.3,0,214,79.6,,60.0,0,0,0,0.0,0.0,,2,0,0,237,0,0,0,523,0,256,0,0,237,0
Tony Poljan,40148,TE,VIRGINIA,10,43.5,1,335,71.0,55.6,69.4,0,1,44,13.3,12.7,96.6,2,2,1,237,0,0,2,545,45,353,0,0,192,489
Emeka Emezie,61517,WR,NC STATE,11,42.2,0,248,76.3,,67.5,0,0,0,0.0,0.0,,1,0,0,237,0,0,0,561,0,324,0,0,237,0
Brendan Bordner,56812,T,RUTGERS,5,100.0,0,278,63.3,73.8,57.3,0,5,107,100.0,100.0,96.7,1,6,1,237,0,0,105,237,115,115,0,131,122,0
Jake Hornibrook,100519,G,STANFORD,6,100.0,0,300,58.9,58.9,61.3,0,6,135,100.0,100.0,97.8,3,6,0,237,0,206,0,237,145,145,30,0,92,0
Austin Watkins,84457,WR,UAB,7,53.5,0,321,75.7,,64.2,0,0,0,0.0,0.0,,0,0,0,236,0,0,0,441,0,205,0,0,236,0
Josh Ali,61359,WR,KENTUCKY,10,50.5,1,202,66.8,,68.6,0,0,0,0.0,0.0,,2,0,0,236,0,0,0,467,0,230,0,0,236,2
Desmond Trotter,83552,QB,S ALABAMA,10,40.4,0,288,71.3,,60.0,0,0,0,0.0,0.0,,0,0,0,236,0,0,0,584,0,316,0,0,236,0
D'Eriq King,26636,QB,MIAMI FL,10,32.6,0,220,90.6,,60.2,0,0,0,0.0,0.0,,3,0,0,235,0,0,0,721,0,404,0,0,235,0
Mike Katic,101575,G,INDIANA,5,100.0,0,190,60.8,65.2,57.6,3,4,129,100.0,100.0,97.3,0,7,0,235,0,235,0,235,140,140,0,0,95,0
Cole Garcia,75872,G,RICE,5,100.0,0,275,60.6,59.2,59.3,0,4,108,100.0,100.0,97.2,0,5,1,235,0,231,0,235,112,112,4,0,123,0
Tyrell Robinson,121607,FB,ARMY,11,70.6,0,114,82.0,42.1,66.7,0,0,5,13.5,14.6,80.0,1,1,1,235,0,0,0,333,6,41,0,0,229,168
Austin Allen,60970,TE,NEBRASKA,8,54.8,0,238,57.1,37.2,53.2,0,1,14,7.1,6.8,96.4,2,1,0,234,0,0,2,427,14,207,0,0,220,238
Shane Calhoun,123802,TE,E CAROLINA,9,64.1,0,156,43.5,42.4,41.8,0,2,39,23.9,25.1,97.4,0,2,0,234,0,0,0,365,44,175,0,0,190,250
Dontario Drummond,98738,WR,OLE MISS,9,48.2,0,226,63.8,,57.6,0,0,0,0.0,0.0,,1,0,0,234,0,0,0,485,0,251,0,0,234,1
Allen Dailey Jr.,84245,WR,KENTUCKY,10,54.7,0,202,61.3,,77.6,0,0,0,0.0,0.0,,2,0,0,234,0,0,0,428,0,194,0,0,234,0
Niko Hea,99192,TE,MISSOURI,10,58.3,0,229,51.0,43.2,43.6,1,2,23,12.6,13.0,93.5,1,3,0,233,0,0,0,400,25,192,0,0,208,241
Anthony Queeley,77976,WR,SYRACUSE,11,36.3,0,304,55.7,,63.0,0,0,0,0.0,0.0,,0,0,0,233,0,0,0,641,0,408,0,0,233,0
Bryce Witham,47401,TE,MINNESOTA,6,84.7,0,225,71.0,59.2,72.3,1,1,51,55.4,56.3,98.0,0,2,0,232,0,0,2,274,54,96,0,1,178,244
James Gmiter,76932,G,W VIRGINIA,7,100.0,0,343,69.3,76.1,69.1,0,1,132,100.0,100.0,98.9,1,2,1,232,0,208,0,232,138,138,23,0,94,0
Barrett Miller,100562,G,STANFORD,6,100.0,0,300,61.9,54.7,64.4,2,2,127,100.0,100.0,97.6,1,5,1,232,0,231,0,232,141,141,0,0,91,0
C.J. Johnson,104187,WR,E CAROLINA,9,45.2,2,156,59.1,,64.0,0,0,0,0.0,0.0,,8,0,0,232,0,0,0,513,0,281,0,0,232,1
Ar'maj Reed-Adams,122543,G,KANSAS,5,100.0,0,198,50.7,42.9,51.8,1,11,124,100.0,100.0,95.2,1,12,0,232,0,0,0,232,137,137,232,0,95,0
Kyle Patterson,104205,TE,AIR FORCE,5,79.7,0,101,84.0,81.3,81.1,0,0,2,3.3,4.8,100.0,4,0,0,232,0,0,15,291,3,62,0,17,229,116
Daniel Barker,83982,TE,ILLINOIS,8,59.9,0,187,64.7,40.9,53.8,0,2,17,10.4,10.4,94.1,3,2,0,232,0,0,0,387,18,173,0,0,214,90
Silas Dzansi,60211,T,VA TECH,8,100.0,0,337,73.0,65.6,71.7,1,2,84,100.0,100.0,98.2,0,3,0,231,0,0,0,231,92,92,70,161,139,0
Spencer Petras,82136,QB,IOWA,8,43.6,0,192,58.5,,60.3,0,0,0,0.0,0.0,,1,0,0,231,0,0,0,530,0,280,0,0,231,0
Jalen Camp,40986,WR,GA TECH,10,43.4,0,176,65.0,60.5,78.2,0,0,1,0.4,0.3,100.0,3,0,0,230,0,0,0,530,1,301,0,0,229,1
Josh Imatorbhebhe,40548,WR,ILLINOIS,7,53.9,0,187,66.3,,57.1,0,0,0,0.0,0.0,,1,0,0,230,0,0,0,427,0,197,0,0,230,0
Josh Remetich,123232,G,TULANE,7,100.0,1,319,49.2,33.2,55.8,2,9,104,100.0,100.0,93.7,3,12,1,230,0,0,0,230,108,108,230,0,122,0
Mason Kolinchak,81577,T,ARMY,5,100.0,0,114,78.6,60.0,78.3,0,4,42,100.0,100.0,95.2,1,4,0,229,0,0,88,229,46,46,0,114,183,27
Kenny Pickett,60515,QB,PITTSBURGH,9,33.8,0,268,69.8,,60.5,0,0,0,0.0,0.0,,1,0,0,229,0,0,0,677,0,419,0,0,229,0
Brock Wright,60994,TE,NOTRE DAME,10,73.2,0,258,60.1,40.3,72.4,0,1,10,11.2,11.6,95.0,0,1,0,229,0,0,0,313,11,95,0,0,218,265
Ben Peterson,83599,WR,AIR FORCE,6,87.7,0,101,88.5,67.4,82.1,0,0,1,3.3,3.2,100.0,0,0,0,229,0,0,0,261,1,31,0,0,228,157
Amir Abdur-Rahman,84499,WR,VANDERBILT,9,44.5,0,333,71.3,,84.6,0,0,0,0.0,0.0,,1,0,0,228,0,0,0,512,0,284,0,0,228,1
Elijah Johnson,40719,G,COLO STATE,4,100.0,0,144,55.6,64.7,53.4,3,2,116,100.0,100.0,97.8,2,5,0,228,0,214,14,228,118,118,0,0,110,0
Dez Fitzpatrick,42349,WR,LOUISVILLE,11,39.5,0,210,74.7,60.9,57.8,0,0,1,0.3,0.3,100.0,3,0,0,228,0,0,0,577,1,350,0,0,227,0
Zakhari Franklin,97620,WR,UTSA,9,41.9,0,331,70.7,,58.7,0,0,0,0.0,0.0,,1,0,0,227,0,0,0,542,0,315,0,0,227,0
