player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Channing Canada,121668,CB,TCU,9,0,0,64.3,0,0,305,64.6,62.4,80.0,71.7,47.6,58.1,0,0,0,44,20.0,3,0,0,88.7,9,1,29,163,112,202,1,0,0,1,0,0,201,2,88,9,3,12,14,1,0,111,31,12.3
Emmanuel Balogun,121719,ED,CHARLOTTE,3,0,0,,0,0,136,,61.0,76.4,56.0,63.4,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,22,21,0,3,18,0,0,1,9,13,0,0,0,0,0,0,0,0,
Immanuel Bush,121724,DI,JAMES MAD,9,2,0,,0,0,197,,56.9,82.4,55.8,57.5,38.7,4,1,0,,16.7,1,0,0,0.0,0,0,0,0,0,131,131,92,39,0,0,0,0,90,41,0,3,3,0,5,0,0,0,
JoJo Evans,121728,S,FIU,1,0,0,,0,0,166,,44.6,66.4,,43.2,23.9,0,0,0,,66.7,2,0,0,0.0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,5,0,1,1,0,0,0,0,0,
Kerion Martin,121739,S,MARSHALL,8,4,0,58.3,0,0,214,57.4,65.7,87.2,54.7,81.8,90.2,0,1,0,22,0.0,0,0,1,106.3,7,0,70,3,129,271,33,0,0,33,0,89,238,10,132,76,9,15,12,1,1,80,48,11.4
Daytione Smith,121749,S,MARSHALL,2,1,0,33.3,0,0,214,74.6,68.2,81.6,68.1,42.7,43.9,0,0,0,15,25.0,3,0,0,45.1,2,1,43,1,78,122,3,0,0,3,0,54,119,3,41,21,4,8,6,1,0,22,6,11.0
An'Darius Coffey,121757,CB,MEMPHIS,8,3,0,87.5,0,0,218,69.4,59.7,85.1,69.5,28.0,34.5,0,4,0,32,30.0,6,2,0,130.7,14,1,51,5,149,271,17,0,0,17,0,9,254,24,98,189,3,11,16,5,1,166,77,11.9
Cam'Ron Jackson,121769,DI,FLORIDA,8,4,1,,0,0,163,64.3,67.3,14.7,56.6,73.4,58.6,0,0,0,,10.7,3,0,2,0.0,0,0,2,0,0,198,195,70,103,1,21,0,3,87,111,0,17,21,0,0,0,0,0,
Davian Mayo,121776,LB,BOWL GREEN,9,3,0,60.0,0,0,122,84.6,69.5,0.0,47.2,59.5,76.7,0,1,0,18,8.3,1,1,1,123.3,3,0,96,0,41,99,2,0,0,2,0,0,97,5,53,1,7,8,5,1,1,38,6,12.7
Devonte Golden-Nelson,121780,CB,AKRON,10,4,0,56.3,0,0,102,80.4,77.7,5.8,70.2,67.1,60.6,0,1,2,37,15.0,3,1,2,37.8,9,0,20,228,105,260,3,0,0,3,0,0,257,3,152,9,5,13,16,1,0,109,26,12.1
Maurice White,121792,ED,C MICHIGAN,10,5,0,0.0,0,0,134,57.9,53.8,49.0,54.5,56.6,63.4,2,8,0,,16.7,4,1,2,39.6,0,4,0,0,2,436,436,0,19,391,26,0,0,237,197,0,16,15,1,14,0,0,0,
Bryce Bailey,121794,WR,MIDDLE TN,1,0,0,,0,0,224,,60.1,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Johnathan Butler,121796,LB,MIDDLE TN,6,10,0,100.0,2,0,224,58.8,56.3,20.7,53.5,58.7,59.7,1,3,0,13,17.1,6,0,2,137.9,5,1,201,0,91,231,18,0,0,18,0,0,213,27,113,11,16,19,5,5,1,38,17,7.6
Devyn Curtis,121800,LB,MIDDLE TN,7,9,0,33.3,0,0,224,61.7,62.8,83.1,56.5,63.5,59.2,2,0,0,21,14.3,5,0,0,59.0,1,0,200,0,68,224,19,0,0,19,0,0,205,29,127,4,9,21,3,2,0,21,21,21.0
Tyrece Edwards,121803,DI,MIDDLE TN,7,2,0,,0,0,224,,57.7,78.7,54.2,59.4,76.9,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,84,84,4,78,2,0,0,0,34,50,0,0,4,0,0,0,0,0,
Drew Francis,121804,LB,MIDDLE TN,9,8,0,91.7,1,1,224,66.4,59.8,0.0,69.3,53.1,57.2,1,4,0,15,17.9,7,0,2,97.6,11,2,219,0,100,278,39,0,0,39,0,0,239,45,133,19,11,24,12,7,0,89,100,8.1
Jaylin Lane,121811,WR,VA TECH,1,0,0,,0,0,337,,60.0,60.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Davon Martin,121813,CB,ARK STATE,1,0,0,100.0,0,0,113,31.3,27.2,65.6,,60.0,8.2,0,0,0,64,100.0,1,0,0,158.3,1,0,0,2,1,2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,64,32,64.0
Jalen Montgomery,121815,HB,MIDDLE TN,1,0,0,,0,0,224,,60.1,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Donald Berniard Jr.,121832,DI,NAVY,8,11,0,100.0,0,0,237,43.5,68.4,86.9,69.4,69.9,52.5,2,9,0,22,11.5,3,0,0,118.8,1,1,0,0,13,399,399,197,196,0,6,0,0,186,200,0,7,12,1,12,0,22,22,22.0
Jacob Busic,121837,ED,NAVY,3,3,1,,0,0,237,59.9,72.8,81.4,76.9,61.5,28.3,4,7,0,,36.4,4,0,0,0.0,0,1,0,0,2,133,133,0,6,103,24,0,0,80,51,0,3,4,0,12,0,0,0,
Willie Collins V,121838,CB,NAVY,2,0,0,,0,0,237,60.0,62.3,70.7,,61.1,,0,0,0,,,0,0,0,0.0,0,0,1,10,1,11,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,
Clay Cromwell,121840,DI,NAVY,8,10,0,,0,0,237,59.2,74.9,83.4,60.5,81.5,69.1,2,3,0,,5.9,2,0,0,0.0,0,1,1,0,7,385,384,6,309,8,61,0,1,186,192,0,21,22,0,6,0,0,0,
Will Harbour,121848,LB,NAVY,8,17,0,92.3,0,1,237,62.0,58.6,86.5,55.7,57.0,57.8,2,3,0,25,16.4,12,0,0,98.7,12,4,328,1,156,432,80,0,0,80,0,3,352,63,213,20,32,44,13,9,0,100,37,8.3
Johnny Hodges,121850,LB,TCU,4,6,0,100.0,0,0,305,69.2,67.9,82.1,70.1,60.7,33.0,1,5,0,19,28.6,10,0,0,96.5,6,4,212,2,128,261,37,0,0,37,0,0,224,30,103,10,20,19,6,10,0,43,29,7.2
Xavier McDonald,121857,LB,NAVY,8,10,0,84.2,0,3,237,64.9,63.7,50.6,68.8,58.0,47.7,2,5,0,19,20.5,9,0,1,100.7,16,3,92,1,132,413,123,0,0,123,0,1,290,63,218,196,16,25,19,10,0,155,94,9.7
Marcus Moore,121860,S,NAVY,3,0,0,66.7,0,0,237,73.3,72.2,74.7,,60.1,79.1,0,0,0,11,0.0,0,1,0,81.3,2,0,4,0,14,23,0,0,0,0,0,18,23,0,9,1,0,3,3,0,0,17,4,8.5
Jordan Brown,121882,LB,N TEXAS,9,26,0,100.0,0,0,251,75.2,62.7,86.7,60.1,54.1,74.8,4,9,0,63,7.7,6,0,0,155.8,9,3,482,0,165,546,53,0,0,53,0,0,493,76,305,11,20,46,9,16,1,160,126,17.8
Kortlin Rausaw,121904,ED,N TEXAS,7,5,0,,0,0,251,,68.8,77.4,63.4,68.6,66.0,0,1,0,,11.1,1,0,0,0.0,0,1,0,0,0,76,76,0,25,17,34,0,0,37,39,0,4,3,0,2,0,0,0,
Upton Stout,121906,CB,W KENTUCKY,5,3,0,61.1,0,1,346,77.1,77.4,84.8,55.2,76.7,75.3,1,1,1,38,8.0,2,2,2,67.4,11,0,13,264,149,315,24,0,0,24,0,0,291,15,151,14,9,20,18,2,0,162,59,14.7
Loronzo Thompson,121908,CB,N TEXAS,9,5,0,41.7,0,0,251,62.2,61.7,83.7,60.0,58.6,80.3,0,0,0,43,4.3,1,2,1,84.5,10,0,47,312,164,383,19,0,0,19,0,0,364,1,218,5,2,17,24,0,1,195,23,19.5
DeVere Levelston,121933,DI,SMU,9,8,1,,0,0,287,62.5,70.9,50.2,68.4,69.3,65.4,0,12,0,,14.3,3,0,1,0.0,0,2,0,0,0,260,259,5,221,2,31,0,1,140,120,0,9,10,0,14,0,0,0,
Bryan Massey,121936,S,SMU,6,2,0,50.0,0,1,287,57.6,60.4,81.0,61.0,65.9,27.3,0,1,0,12,41.7,10,1,0,59.0,3,0,46,2,91,158,1,0,0,1,0,64,157,2,65,45,7,12,6,1,0,22,7,7.3
Zion Childress,121963,S,KENTUCKY,9,8,0,50.0,0,0,202,61.4,61.0,0.0,68.6,62.7,41.6,0,0,0,47,26.9,14,1,3,128.0,7,1,150,4,292,517,0,0,0,0,0,224,517,3,222,138,10,30,14,1,3,150,80,21.4
Josh Emmanuel,121966,LB,TEXAS ST,4,3,0,100.0,0,0,314,46.0,50.6,0.0,55.1,74.0,36.1,1,0,0,9,30.0,3,0,1,127.1,3,0,42,1,29,54,1,0,0,1,0,0,53,6,19,10,4,4,3,1,1,15,17,5.0
Rodrick Hockley,121972,CB,TEXAS ST,2,0,0,100.0,0,0,314,68.1,68.4,74.8,,61.7,78.2,0,0,0,44,0.0,0,0,0,118.8,3,0,0,32,20,32,0,0,0,0,0,0,32,0,12,0,2,3,3,0,0,49,35,16.3
Issiah Nixon,121981,ED,SM HOUSTON,9,3,1,100.0,0,1,281,58.4,81.2,86.6,83.1,74.5,51.5,0,13,0,8,20.8,5,0,0,100.0,1,4,9,0,11,268,257,0,3,234,20,0,11,111,146,2,14,16,1,17,0,8,11,8.0
Davis Burns,122000,S,UTEP,5,3,0,0.0,0,0,330,68.5,67.3,77.2,63.5,61.2,82.6,1,1,0,,0.0,0,0,0,39.6,0,0,25,0,35,72,0,0,0,0,0,28,72,4,33,19,0,2,1,2,0,0,0,
Ilijah Johnson,122024,CB,UTEP,5,0,0,66.7,0,0,330,59.3,64.6,80.1,60.0,74.5,80.8,0,0,0,37,0.0,0,0,0,149.3,4,0,14,25,38,99,4,0,0,4,0,0,95,1,60,56,2,5,6,0,1,86,23,21.5
Tyrice Knight,122025,LB,UTEP,10,16,3,71.4,0,0,330,60.7,80.5,54.2,82.2,81.5,80.3,0,6,0,32,9.0,11,2,1,110.6,20,4,608,4,275,641,8,0,0,8,0,10,633,38,328,11,60,95,28,10,1,249,180,12.5
Keenan Stewart,122039,DI,UTEP,10,8,0,,0,0,330,62.7,82.2,64.8,86.3,75.1,76.3,3,11,0,,3.3,1,0,1,0.0,0,1,3,0,6,460,457,52,401,0,4,0,3,219,235,0,14,21,0,15,0,0,0,
Sione Tonga'uiha,122044,DI,UTEP,9,4,0,,0,0,330,60.0,60.1,80.7,60.5,58.5,77.0,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,1,166,166,14,151,0,1,0,0,63,102,0,4,5,0,2,0,0,0,
Tyler Batty,122052,ED,BYU,9,6,0,0.0,0,1,128,69.7,76.7,53.8,73.4,75.3,74.2,8,13,0,,6.9,2,0,2,39.6,0,4,2,0,22,518,515,0,38,405,72,0,3,268,228,0,19,21,1,25,0,0,0,
Caleb Christensen,122055,CB,BYU,4,0,0,75.0,0,0,128,72.5,66.0,79.5,,44.0,62.1,0,0,0,5,14.3,1,0,0,77.1,6,0,3,3,27,53,1,0,0,1,0,0,52,0,26,46,4,6,8,0,0,8,15,1.3
Fisher Jackson,122063,LB,BYU,1,0,0,,0,0,128,60.0,60.9,68.5,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
Caleb Fox,122095,ED,TCU,9,6,0,,0,0,305,61.9,63.3,36.7,53.2,71.9,44.6,3,2,0,,26.3,5,0,2,0.0,0,2,1,0,1,358,357,0,125,119,113,0,1,186,171,0,9,8,0,7,0,0,0,
Arian Gregory,122136,LB,SO MISS,3,0,0,,0,0,296,61.4,71.4,71.3,57.4,72.0,78.1,0,2,0,,0.0,0,0,0,0.0,0,0,23,0,3,23,0,0,0,0,0,0,23,2,18,0,3,3,0,2,0,0,0,
Sergio Allen,122138,LB,CAL,2,1,0,,0,0,130,64.5,72.8,73.4,67.7,69.0,74.3,0,0,0,,0.0,0,0,0,0.0,0,0,21,1,11,23,0,0,0,0,0,0,23,2,10,1,0,0,0,0,0,0,0,
DeMonte Capehart,122144,DI,CLEMSON,8,0,0,100.0,0,1,140,64.2,80.5,79.8,66.3,79.7,57.9,0,5,0,-5,12.5,1,0,0,79.2,1,0,0,0,0,115,115,25,83,0,7,0,0,60,55,0,7,7,1,5,0,-5,1,-5.0
Fred Davis II,122146,CB,UCF,1,0,0,,0,0,323,61.3,62.5,68.4,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,5,2,5,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,
Sage Ennis,122147,TE,CLEMSON,1,0,0,,0,0,140,,60.0,60.0,60.0,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Malcolm Greene,122148,CB,VIRGINIA,9,1,0,60.0,0,0,335,51.7,54.1,0.0,,76.5,70.2,0,0,0,64,9.1,1,0,2,126.4,9,0,8,197,116,205,0,0,0,0,0,0,205,0,89,0,2,9,15,0,1,193,86,21.4
R.J. Mickens,122153,S,CLEMSON,7,8,0,66.7,0,0,140,69.3,70.3,84.3,67.1,69.8,76.1,2,1,0,13,11.4,4,1,0,94.9,10,0,124,2,217,365,9,0,0,9,0,168,356,6,142,61,7,23,15,3,1,54,32,5.4
Kevin Swint,122158,ED,GA STATE,9,4,0,0.0,0,1,175,69.2,66.2,88.4,56.9,70.2,72.6,2,2,0,,9.5,2,0,0,39.6,0,4,8,1,28,301,283,0,1,282,0,0,18,149,124,9,14,15,1,8,0,0,0,
Tre Williams,122165,DI,CLEMSON,2,0,0,,0,0,140,,72.3,71.6,62.4,69.6,69.7,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,12,12,1,9,1,1,0,0,8,4,0,1,1,0,1,0,0,0,
Dez Morgan,122191,DI,CHARLOTTE,8,3,0,,1,0,136,58.1,55.9,33.6,51.2,62.5,60.2,0,3,0,,13.3,2,0,2,0.0,0,0,0,0,5,345,345,31,310,1,3,0,0,166,174,0,10,10,0,3,0,0,0,
Tirek Austin-Cave,122203,LB,W VIRGINIA,1,0,0,,0,0,343,49.2,47.8,71.8,57.5,61.8,73.1,0,0,0,,0.0,0,0,0,0.0,0,0,12,0,6,12,0,0,0,0,0,0,12,2,4,0,1,1,0,0,0,0,0,
Brian Balom,122204,S,MIAMI FL,2,0,0,,0,0,220,46.5,51.7,75.9,,64.9,76.4,0,0,0,,0.0,0,0,0,0.0,0,0,3,0,12,22,0,0,0,0,0,11,22,0,10,8,0,1,0,0,0,0,0,
Marcus Clarke,122208,CB,MISSOURI,7,2,0,66.7,0,0,229,65.5,66.0,80.0,59.7,65.5,49.3,0,0,2,42,25.0,3,1,1,90.6,8,0,8,126,104,142,2,0,0,2,0,2,140,2,36,4,0,7,12,0,1,129,27,16.1
Isaiah Dunson,122209,CB,BAYLOR,3,0,0,100.0,0,0,118,69.5,65.0,77.5,,46.1,43.5,0,0,0,11,33.3,2,0,0,87.5,2,0,2,70,33,72,0,0,0,0,0,0,72,0,39,0,2,4,2,0,0,10,4,5.0
Corey Flagg Jr.,122212,LB,MIAMI FL,9,12,0,57.1,0,1,220,67.6,77.8,0.0,53.3,91.1,82.3,2,4,0,18,5.1,2,2,2,114.3,4,0,237,1,118,265,18,0,0,18,0,0,247,36,111,9,12,25,7,6,1,42,31,10.5
Jalen Harrell,122213,S,UMASS,6,3,0,50.0,0,0,216,62.7,57.1,80.7,58.8,50.1,73.4,0,0,0,6,12.5,1,0,0,56.3,1,0,22,0,27,74,11,0,0,11,0,12,63,2,45,29,1,4,2,0,0,6,2,6.0
Elijah Roberts,122222,ED,SMU,9,7,0,100.0,0,1,287,37.8,85.4,88.4,90.0,72.8,55.3,7,30,0,27,22.7,5,0,0,158.3,1,10,8,0,5,401,392,0,4,347,41,0,9,232,164,0,18,10,1,47,1,27,28,27.0
Avantae Williams,122229,S,MARYLAND,2,0,0,50.0,0,0,215,71.5,73.2,72.8,60.0,61.1,74.3,0,1,0,1,0.0,0,0,0,56.3,1,0,11,0,18,27,0,0,0,0,0,12,27,1,8,4,1,1,2,1,0,1,0,1.0
Chantz Williams,122230,ED,MIAMI FL,8,1,0,100.0,0,0,220,50.1,64.3,80.4,58.6,74.6,79.4,1,5,0,18,0.0,0,0,0,118.8,1,0,1,0,3,108,106,0,16,63,27,0,2,67,38,1,5,7,1,6,0,18,10,18.0
Ronald Clarke,122235,S,APP STATE,8,6,0,70.0,0,0,108,67.9,64.3,83.8,55.2,55.0,59.2,0,1,0,32,12.5,2,2,1,126.7,7,0,41,0,110,210,0,0,0,0,0,107,210,4,96,62,3,8,10,1,1,79,37,11.3
DeAndre Dingle-Prince,122237,DI,APP STATE,9,4,0,,0,0,108,60.2,57.0,82.8,50.7,61.3,26.7,1,7,0,,34.8,8,0,0,0.0,0,0,1,0,0,334,333,3,38,30,262,0,1,174,160,0,7,11,0,8,0,0,0,
Kevon Haigler,122240,ED,APP STATE,9,1,0,,0,0,108,60.0,52.6,77.6,57.0,48.3,48.5,3,1,0,,25.0,1,0,0,0.0,0,0,1,0,0,103,102,0,6,13,83,0,1,68,35,0,2,2,0,4,0,0,0,
Jalen McLeod,122248,ED,AUBURN,8,8,0,100.0,0,0,115,75.2,75.1,87.9,78.9,60.7,72.2,7,17,0,10,9.7,3,0,0,79.2,4,3,5,0,45,364,342,0,1,332,9,0,22,163,156,16,16,20,4,27,0,10,18,2.5
Mike Harris,122269,S,S ALABAMA,8,5,0,50.0,0,0,288,69.7,66.0,82.4,59.7,55.3,73.4,0,0,0,1,11.1,2,0,0,56.3,1,0,14,0,92,178,0,0,0,0,0,143,178,1,85,21,2,11,2,0,0,1,1,1.0
Lorando Johnson,122271,CB,ARKANSAS,9,7,0,58.8,0,0,111,66.6,65.1,86.5,72.3,53.9,54.5,1,2,1,44,22.2,6,2,4,71.8,20,1,63,211,258,505,17,0,0,17,0,10,488,8,239,204,8,14,34,4,0,269,168,13.5
Brooks Miller,122276,LB,BAYLOR,5,6,0,70.0,0,0,118,61.8,59.7,82.4,69.5,55.0,58.3,1,1,0,17,16.0,4,0,0,86.7,7,0,184,2,89,209,2,0,0,2,0,0,207,7,113,20,6,15,10,2,0,63,59,9.0
Devin Neal,122278,S,LOUISVILLE,10,7,0,58.6,0,0,210,67.5,71.1,85.3,58.4,78.3,85.8,0,1,4,48,7.1,4,2,0,65.9,17,0,124,8,291,474,1,0,0,1,0,255,473,1,182,86,9,45,29,1,2,220,90,12.9
Victor Obi,122279,ED,TEXAS ST,6,0,0,100.0,0,0,314,73.4,61.5,80.0,59.3,54.3,60.3,0,2,0,0,20.0,1,0,0,79.2,1,1,0,0,3,66,66,10,8,40,8,0,0,39,24,0,5,4,1,3,0,0,1,0.0
Chateau Reed,122280,CB,BAYLOR,8,1,0,61.9,0,0,118,67.6,64.2,82.6,56.1,49.5,56.7,0,1,1,35,19.2,5,1,0,108.9,13,0,32,312,179,359,0,0,0,0,0,0,359,3,177,15,6,20,21,1,4,179,49,13.8
Alfahiym Walcott,122284,S,ARKANSAS,9,7,0,69.6,1,0,111,70.6,70.5,22.9,57.1,72.5,77.7,0,1,1,26,10.4,5,2,2,66.2,16,0,114,6,179,356,1,0,0,1,0,164,355,8,169,71,13,36,23,1,0,134,65,8.4
Shane Bruce,122323,LB,COAST CAR,9,18,1,77.8,0,1,141,73.6,66.5,84.2,64.0,56.1,49.2,4,4,1,27,17.9,10,3,0,55.3,7,0,425,1,210,474,11,0,0,11,0,5,463,65,199,32,14,28,9,8,0,61,46,8.7
Kenny Byrd,122326,LB,UTEP,3,0,1,,1,0,330,60.0,66.6,68.6,68.0,59.9,,0,1,0,,,0,0,1,0.0,0,0,8,0,1,9,1,0,0,1,0,0,8,2,6,0,0,0,0,1,0,0,0,
James Johnson Jr.,122340,DI,COAST CAR,4,0,0,,0,0,141,,65.0,74.8,56.4,67.8,71.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,26,26,4,20,0,2,0,0,13,13,0,1,1,0,0,0,0,0,
Braylon Ryan,122354,ED,COAST CAR,1,0,0,,0,0,141,61.4,56.8,0.0,61.2,60.5,,0,0,0,,,0,0,1,0.0,0,0,1,0,3,37,34,0,0,34,0,0,3,18,16,2,0,0,0,0,0,0,0,
Mason Shelton,122355,LB,COAST CAR,9,1,0,100.0,0,0,141,65.4,63.3,77.4,50.6,63.2,83.1,0,2,0,7,0.0,0,0,0,95.8,1,0,86,1,37,90,0,0,0,0,0,0,90,10,43,3,2,7,1,2,0,7,11,7.0
Isaiah Fisher-Smith,122372,S,DUKE,1,1,0,,0,0,154,65.9,67.5,73.3,,65.4,78.9,0,0,0,,0.0,0,0,0,0.0,0,0,7,0,9,20,0,0,0,0,0,11,20,0,11,2,1,1,0,0,0,0,0,
James Hopson II,122374,S,DUKE,1,0,0,,0,0,154,,60.0,,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Michael Larbie,122376,DI,RICE,8,1,0,,0,0,275,,47.6,78.0,57.9,43.9,75.1,0,1,0,,0.0,0,0,0,0.0,0,1,1,0,0,91,90,2,47,14,27,0,1,36,55,0,1,2,0,2,0,0,0,
Dorian Mausi,122378,LB,DUKE,8,21,1,66.7,0,0,154,71.9,57.2,84.0,59.1,45.9,62.0,0,3,1,18,16.4,10,0,0,69.3,10,0,327,0,149,339,4,0,0,4,0,0,335,9,181,8,15,30,15,3,1,62,61,6.2
Aeneas Peebles,122379,DI,DUKE,9,8,0,,0,0,154,65.2,77.5,57.2,75.1,73.9,64.1,0,14,0,,11.5,3,0,1,0.0,0,4,1,0,1,321,320,84,211,0,25,0,1,181,139,0,15,15,0,18,0,0,0,
Michael Reese,122383,ED,DUKE,7,2,0,,0,0,154,60.0,58.7,78.4,58.9,57.9,55.6,0,0,0,,25.0,1,0,0,0.0,0,1,0,0,1,47,47,0,1,45,1,0,0,25,21,0,1,1,0,1,0,0,0,
Ryan Smith,122387,ED,DUKE,9,5,0,100.0,0,1,154,62.2,69.8,85.5,63.1,70.5,84.8,1,3,1,14,0.0,0,0,0,79.2,1,2,2,0,5,161,157,0,1,156,0,0,4,59,97,1,9,9,1,6,0,14,8,14.0
Gary Smith III,122388,DI,UCLA,9,5,0,,0,0,324,60.0,76.2,81.8,67.5,77.3,72.7,0,7,0,,5.3,1,0,0,0.0,0,2,0,0,0,220,220,50,155,6,9,0,0,125,95,0,10,13,0,9,0,0,0,
Jaylen Stinson,122389,S,DUKE,9,15,0,68.0,1,0,154,76.7,74.9,43.2,65.4,70.2,68.5,1,4,0,24,15.9,10,4,2,106.4,17,1,118,4,283,536,23,0,0,23,0,275,513,17,236,115,9,38,25,6,2,126,95,7.4
Stephen Dix Jr.,122396,LB,MARSHALL,9,8,0,85.7,0,0,214,77.7,79.5,18.5,53.4,81.1,75.3,2,3,0,10,5.6,2,0,1,85.7,6,0,282,0,114,285,0,0,0,0,0,0,285,29,142,3,18,26,7,5,0,32,47,5.3
Jadarius Green-McKnight,122399,CB,MARSHALL,1,0,0,0.0,0,0,214,63.7,64.2,71.6,,,,0,0,0,,,0,0,0,39.6,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,7,0,0,1,0,0,0,0,
DJ Lundy,122405,LB,FLORIDA ST,9,13,0,45.5,0,0,167,63.3,78.4,19.0,63.1,90.4,83.0,1,3,1,32,2.4,1,3,1,67.2,5,1,226,0,127,269,4,0,0,4,0,0,265,13,129,39,18,28,11,5,1,92,88,18.4
Sidney Williams,122424,S,MISSOURI,7,2,0,62.5,0,0,229,43.6,48.8,0.0,50.7,73.8,29.4,0,1,0,31,23.1,3,0,1,93.8,5,0,39,0,50,93,4,0,0,4,0,1,89,9,34,49,2,8,8,1,0,76,43,15.2
Tyler Bride,122432,CB,MINNESOTA,4,0,0,,0,0,225,64.2,64.4,72.5,60.0,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,8,10,0,0,0,0,0,0,10,1,1,10,0,0,0,0,0,0,0,
Chase Dial-Watson,122434,S,GA SOUTHRN,1,0,0,,0,0,174,,60.0,66.1,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,0,0,3,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,
Trevon Locke,122449,DI,GA SOUTHRN,7,2,0,,0,0,174,60.0,64.3,77.9,59.0,68.1,41.2,0,2,0,,25.0,2,0,0,0.0,0,0,0,0,0,90,90,0,87,0,3,0,0,44,46,0,2,4,0,2,0,0,0,
Seth Robertson,122459,CB,GA SOUTHRN,8,3,0,66.7,0,1,174,61.4,62.8,81.6,,66.8,72.6,0,0,0,37,8.3,1,1,1,136.1,10,0,11,205,124,228,0,0,0,0,0,0,228,0,104,12,1,8,15,0,2,140,60,14.0
Marques Watson-Trent,122461,LB,GA SOUTHRN,9,19,0,74.1,0,1,174,77.2,79.8,12.9,69.2,80.2,83.0,1,4,2,31,8.1,7,1,2,71.2,20,4,480,0,284,529,20,0,0,20,0,7,509,35,210,22,36,60,27,9,1,168,125,8.4
LaMiles Brooks,122470,S,GA TECH,9,10,0,69.2,0,0,176,61.8,62.8,85.8,55.3,63.8,81.5,0,1,1,68,7.7,4,5,0,134.3,18,0,130,1,209,437,7,0,0,7,0,199,430,6,222,100,4,38,26,1,3,373,120,20.7
Jalen Huff,122479,CB,FAU,6,0,0,50.0,0,0,165,66.2,57.4,76.7,60.0,37.9,25.8,0,0,0,42,50.0,3,0,0,90.6,2,0,6,0,20,40,1,0,0,1,0,2,39,2,18,30,1,3,4,0,0,45,33,22.5
Jared Ivey,122480,DI,OLE MISS,9,10,0,,0,0,226,61.2,74.2,61.3,78.7,65.2,84.9,3,10,0,,0.0,0,0,1,0.0,0,7,3,0,2,387,384,26,172,74,112,0,3,217,168,0,17,16,0,20,0,0,0,
Emmanuel Johnson,122481,DI,COAST CAR,7,4,0,,1,0,141,60.0,62.1,11.1,61.2,65.3,78.4,0,1,0,,0.0,0,0,1,0.0,0,0,0,0,0,85,85,0,58,0,27,0,0,48,37,0,3,5,0,1,0,0,0,
Kyle Kennard,122483,ED,GA TECH,9,12,0,100.0,0,2,176,73.8,71.7,0.2,73.3,69.2,67.4,1,10,1,29,11.8,4,0,6,71.9,4,7,1,0,19,405,394,0,0,385,9,1,11,185,201,9,17,18,4,18,0,43,50,10.8
Tyson Meiguez,122488,LB,GA TECH,1,0,0,,0,0,176,,60.4,61.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Jason Moore,122491,DI,GA TECH,8,2,0,,0,0,176,,61.1,78.1,55.6,62.6,74.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,73,73,20,48,0,5,0,0,25,48,0,2,2,0,0,0,0,0,
