player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jayden McDonald,81249,LB,TROY,3,2,0,83.3,0,0,318,65.7,61.3,77.7,78.6,43.6,40.2,2,4,0,18,23.5,4,0,0,87.5,5,0,111,0,68,133,1,0,0,1,0,2,132,14,51,19,7,11,6,6,0,30,23,6.0
Dillon Doyle,81254,LB,BAYLOR,12,21,1,76.9,0,0,118,65.3,77.4,13.5,66.4,82.7,75.9,1,9,2,22,10.1,9,1,2,80.8,20,0,596,0,298,613,8,0,0,8,0,1,605,46,269,8,29,59,26,10,1,211,136,10.6
Seth Benson,81255,LB,IOWA,12,36,0,85.7,0,1,192,79.3,86.0,90.5,72.9,87.3,78.2,3,9,1,27,9.8,11,0,1,83.0,36,1,419,8,345,758,119,0,0,119,0,0,639,51,362,212,35,65,42,13,0,265,184,7.4
Logan Klemp,81257,LB,IOWA,8,2,0,100.0,0,1,192,44.5,71.4,81.3,56.9,86.2,79.5,0,0,0,11,0.0,0,0,0,112.5,1,0,18,0,17,79,49,0,1,48,0,0,30,5,57,12,2,3,1,0,0,11,7,11.0
DeAndre Square,81267,LB,KENTUCKY,9,16,1,64.3,0,0,202,66.6,76.0,84.6,72.9,76.8,80.7,2,9,1,64,7.5,5,2,0,71.6,18,1,346,0,177,386,13,0,0,13,0,0,373,42,167,27,36,46,28,12,0,207,163,11.5
Tyren Dupree,81269,LB,LIBERTY,12,15,0,63.6,0,0,206,62.9,57.1,83.7,70.4,48.2,51.0,0,3,0,20,19.0,11,1,0,86.2,14,3,362,0,192,372,4,0,0,4,0,0,368,11,169,6,24,32,22,6,1,84,67,6.0
Lorenzo McCaskill,81272,LB,KANSAS,12,15,0,76.5,0,0,198,51.5,51.1,0.0,69.3,56.9,86.2,2,2,0,67,3.6,2,1,4,144.0,13,0,292,0,148,368,21,0,0,21,0,0,347,15,205,54,14,38,17,4,2,159,137,12.2
Kris Moncrief,81273,LB,LA LAFAYET,12,11,0,83.3,0,0,207,68.9,71.2,15.6,63.2,74.3,64.6,2,13,1,32,13.8,9,0,2,79.2,20,3,444,0,191,491,30,0,0,30,0,0,461,92,208,17,29,45,24,18,0,172,140,8.6
Jourdan Quibodeaux,81275,LB,LA LAFAYET,12,31,0,78.3,0,0,207,66.5,69.3,18.1,61.9,70.6,65.6,1,8,0,25,13.1,14,0,2,106.7,18,1,542,0,235,582,7,0,0,7,0,0,575,44,303,33,37,62,23,10,1,141,76,7.8
AJ Riley,81279,ED,LA LAFAYET,11,3,0,87.5,0,0,207,72.7,70.6,87.3,59.7,68.8,73.0,0,0,0,8,6.7,1,0,0,82.3,7,0,16,0,40,197,128,0,0,128,0,0,69,52,105,53,8,11,8,0,0,30,37,4.3
Micah Baskerville,81281,LB,LSU,12,21,0,46.9,0,0,211,63.5,67.4,85.3,60.5,69.3,68.1,2,7,1,20,10.5,9,6,1,48.6,15,1,498,2,292,589,33,0,0,33,0,2,556,43,254,54,28,56,32,10,0,157,97,10.5
Jared Small,81284,LB,LSU,1,0,0,100.0,0,0,211,70.9,79.6,69.9,,70.2,73.6,0,0,0,-2,0.0,0,0,0,79.2,1,0,9,0,5,11,0,0,0,0,0,0,11,0,6,2,1,1,1,0,0,-2,3,-2.0
Ahmad McCullough,81291,LB,MARYLAND,12,16,0,91.3,0,0,215,49.9,54.2,39.4,66.1,58.2,79.9,2,0,0,51,7.1,4,0,1,122.5,21,1,358,2,220,419,18,0,0,18,0,2,401,26,173,39,19,36,23,3,1,228,137,10.9
Durell Nchami,81292,ED,MARYLAND,12,3,0,100.0,1,1,215,68.8,67.0,69.7,68.9,59.9,55.9,3,13,0,23,16.7,4,0,1,88.5,4,3,7,1,37,493,468,0,9,386,73,0,25,242,214,16,18,17,4,19,0,21,14,5.3
David Brownlee,81297,ED,MARYLAND,1,0,0,,0,0,215,61.0,67.9,73.4,65.8,61.7,72.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,2,8,8,0,0,8,0,0,0,3,3,0,0,1,0,0,0,0,0,
Chase Kline,81302,LB,E MICHIGAN,11,26,0,68.4,0,0,160,49.8,71.3,22.5,63.9,84.8,69.0,0,7,0,29,11.8,11,3,3,90.2,13,1,579,0,284,614,24,0,0,24,0,0,590,35,295,11,31,56,19,8,0,142,82,10.9
Thomas Rush,81306,ED,MINNESOTA,12,7,0,50.0,0,1,225,90.2,77.0,90.0,64.0,73.6,67.8,0,14,0,5,11.8,4,2,0,56.3,5,3,20,2,57,490,467,0,1,465,1,0,23,221,212,1,20,23,10,17,0,23,14,4.6
Braelen Oliver,81307,LB,MINNESOTA,12,7,0,82.4,1,0,225,60.4,58.0,36.0,54.4,58.8,40.6,0,6,0,22,28.6,10,0,2,90.7,14,1,262,1,186,345,43,0,0,43,0,10,302,28,131,29,12,18,17,7,0,98,79,7.0
Mariano Sori-Marin,81309,LB,MINNESOTA,12,26,1,74.3,0,0,225,35.6,57.7,84.1,58.5,74.3,75.2,0,5,0,58,12.1,11,2,0,125.4,26,0,552,0,291,571,15,0,1,14,0,1,556,25,255,3,33,54,35,5,2,356,166,13.7
Jacquez Jones,81311,LB,KENTUCKY,6,9,0,63.6,0,0,202,70.7,76.6,80.3,79.0,73.4,86.3,0,4,1,16,3.0,1,1,0,40.3,7,1,182,0,96,206,6,0,0,6,0,1,200,14,96,17,17,23,11,5,0,61,35,8.7
Nathaniel Watson,81317,LB,MISS STATE,12,30,0,67.5,0,1,227,66.9,70.9,50.5,66.9,71.3,85.0,4,16,1,43,8.6,9,0,1,82.5,27,5,565,2,253,655,47,0,0,47,0,0,608,122,280,41,45,66,40,25,1,252,164,9.3
Aaron Brule,81318,LB,MICH STATE,12,7,0,40.0,0,0,223,61.9,65.9,86.5,70.9,60.0,30.7,4,9,0,17,32.3,10,0,0,53.8,4,4,154,4,75,334,130,0,0,130,0,0,204,86,173,45,15,14,10,17,0,44,31,11.0
Jett Johnson,81319,LB,MISS STATE,12,23,0,80.5,0,0,227,59.6,66.7,85.9,67.1,68.6,70.8,4,19,0,30,12.4,12,1,1,112.2,33,1,519,0,289,725,78,0,0,78,0,0,647,135,301,128,37,62,41,24,2,288,185,8.7
Chad Bailey,81323,LB,MISSOURI,10,21,0,70.6,0,1,229,86.6,80.2,45.7,59.9,73.2,71.9,0,6,0,15,12.1,8,2,1,80.8,12,1,474,1,216,505,8,0,0,8,0,0,497,45,244,22,25,37,17,7,0,81,66,6.8
Josiah Bradley,81331,LB,NEVADA,10,4,0,100.0,0,0,239,59.0,58.8,79.4,57.6,58.8,67.0,1,0,0,40,10.5,2,0,0,118.8,2,0,154,0,65,169,4,0,0,4,0,0,165,10,94,11,6,13,2,1,0,43,49,21.5
Jack Powers,81332,ED,E CAROLINA,12,1,1,90.0,1,1,156,50.3,53.9,23.2,57.4,60.9,32.1,0,0,0,16,23.5,4,0,1,100.4,9,1,36,0,46,151,94,0,0,94,0,0,57,38,67,21,7,12,10,1,0,81,46,9.0
Dylan Horton,81335,ED,TCU,12,6,2,,0,0,305,59.6,73.3,84.8,68.7,72.7,70.5,2,30,0,,9.4,3,0,0,0.0,0,5,1,0,0,556,555,0,152,243,160,0,1,324,232,0,22,23,0,37,0,0,0,
KD Davis,81340,LB,N TEXAS,12,29,2,71.4,0,1,251,70.4,74.0,58.1,65.3,78.7,78.8,4,11,1,39,10.6,14,0,1,79.3,20,1,673,1,375,842,20,0,0,20,0,0,822,95,372,148,45,89,28,16,0,219,167,11.0
Larry Nixon III,81342,LB,N TEXAS,12,23,0,77.3,0,0,251,55.8,67.1,0.0,78.9,73.7,64.2,4,12,0,27,13.1,14,0,4,115.0,17,2,536,0,302,607,39,0,0,39,0,0,568,38,267,32,32,70,22,18,1,176,94,10.4
Ovie Oghoufo,81347,ED,TEXAS,12,19,1,90.9,1,1,311,50.0,63.8,49.6,63.4,70.1,71.6,5,26,0,27,12.8,6,0,3,111.0,10,5,18,0,77,697,663,0,0,663,0,0,34,342,278,15,22,22,11,36,0,117,78,11.7
Shayne Simon,81349,LB,PITTSBURGH,12,9,1,65.2,0,1,268,91.0,77.6,81.5,58.9,65.8,72.1,2,9,0,12,10.9,5,6,0,68.9,15,2,444,0,262,533,39,0,0,39,0,0,494,69,202,49,19,32,23,13,0,67,43,4.5
Bo Bauer,81350,LB,NOTRE DAME,5,1,0,100.0,0,0,258,64.7,66.4,77.2,55.7,67.2,51.3,0,0,0,12,22.2,2,0,0,97.9,2,0,58,0,27,71,12,0,0,12,0,0,59,8,36,1,4,6,2,0,0,15,8,7.5
Teradja Mitchell,81351,LB,OHIO STATE,1,0,0,,0,0,260,,60.0,66.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
Dallas Gant,81352,LB,TOLEDO,12,31,1,71.4,0,1,316,75.3,78.1,87.5,63.2,74.9,65.3,3,6,0,42,11.9,13,2,0,93.8,20,0,724,6,360,800,36,0,0,36,0,0,764,62,378,34,40,65,28,9,1,136,122,6.8
Matthew Tago,81356,LB,S JOSE ST,2,0,0,50.0,0,0,285,33.9,43.6,76.8,51.0,66.9,77.6,0,0,0,12,0.0,0,0,0,68.8,1,0,17,0,11,35,11,0,0,11,0,0,24,12,12,7,2,3,2,0,0,12,12,12.0
John McCartan,81357,ED,OREGON ST,11,10,0,41.7,0,0,265,73.8,68.7,89.4,58.2,70.3,59.4,3,18,0,9,15.0,6,3,0,49.3,5,2,5,0,83,471,462,0,0,456,6,0,9,217,171,4,13,24,12,23,0,26,14,5.2
Isaiah Tufaga,81358,LB,HAWAII,7,11,0,100.0,0,0,180,49.2,39.5,36.8,56.8,37.1,49.8,0,2,0,56,20.8,10,0,1,152.1,10,0,315,1,149,371,33,0,0,33,0,2,338,30,192,20,17,27,10,2,1,175,118,17.5
Charlie Katshir,81362,LB,PENN STATE,6,2,0,100.0,0,0,266,66.8,73.7,76.4,63.3,75.6,66.0,0,0,0,9,10.0,1,0,0,81.3,2,0,67,0,34,78,2,0,0,2,0,0,76,6,38,9,4,7,2,0,0,7,12,3.5
Deion Jennings,81371,LB,RUTGERS,11,24,1,73.3,0,0,278,76.3,76.1,51.4,72.9,71.8,70.0,2,5,0,29,10.6,11,4,2,94.2,33,1,490,4,275,596,19,0,0,18,1,2,577,41,280,81,49,69,45,8,1,255,216,7.7
Viliami Fehoko Jr.,81376,ED,S JOSE ST,11,16,3,,2,2,285,63.9,90.6,36.2,90.2,85.9,57.2,4,45,0,,21.9,14,0,3,0.0,0,12,13,0,1,537,521,1,40,385,95,0,16,305,231,3,40,34,0,61,0,0,0,
Kyle Harmon,81377,LB,S JOSE ST,11,29,0,81.8,1,0,285,29.6,49.3,0.0,59.8,70.5,53.3,2,11,0,26,16.7,17,1,5,110.4,27,3,662,0,328,711,16,0,0,16,0,2,695,70,313,31,37,56,33,16,1,266,132,9.9
Walter Yates III,81383,LB,UCF,12,7,0,92.3,0,0,323,38.3,50.6,31.0,71.7,59.6,57.1,2,4,0,36,14.3,7,0,1,144.4,12,2,273,3,129,311,22,0,0,22,0,3,289,22,160,8,26,35,13,8,1,164,121,13.7
Jamall Hickbottom,81395,DI,S ALABAMA,12,4,0,,0,0,288,,67.9,79.6,60.4,70.9,47.6,0,3,0,,12.5,1,0,0,0.0,0,0,0,0,0,139,139,2,120,2,15,0,0,86,53,0,3,3,0,3,0,0,0,
Brian Johnson,81411,LB,TULSA,10,3,0,36.4,0,1,320,65.3,66.0,79.9,64.0,63.7,34.0,2,4,0,14,27.8,5,1,0,44.9,4,0,83,0,80,174,25,0,0,25,0,0,149,34,60,66,6,10,11,6,0,28,6,7.0
KJ Robertson,81421,LB,TROY,11,9,1,83.9,0,0,318,55.8,57.3,49.6,61.4,58.8,57.2,0,4,0,53,16.1,9,0,1,112.5,26,0,479,0,309,590,11,0,0,11,0,14,579,34,247,86,24,38,31,4,1,261,136,10.0
Antonio Showers,81422,ED,TROY,11,2,0,,0,1,318,62.7,70.5,55.1,67.1,69.2,67.7,4,8,0,,14.3,2,0,1,0.0,0,4,0,0,0,321,321,1,5,97,218,0,0,194,127,0,10,10,0,16,0,0,0,
Jalen Rayam,81425,LB,MIDDLE TN,12,4,0,93.8,0,0,224,51.8,56.4,79.7,67.4,55.4,60.6,4,4,0,36,14.7,5,0,0,110.4,15,0,264,0,133,306,37,0,0,37,0,0,269,49,124,5,15,25,16,8,0,168,137,11.2
Nikia Eason Jr.,81426,ED,UAB,12,1,0,100.0,0,0,321,57.5,70.5,81.9,76.5,62.0,64.6,0,6,0,9,9.1,1,0,0,93.8,2,1,8,0,11,104,87,0,0,87,0,0,17,54,39,9,8,9,2,7,0,13,0,6.5
Bo Calvert,81431,ED,UCLA,12,5,1,100.0,0,0,324,57.4,61.7,60.2,60.0,64.3,69.3,0,5,0,11,10.0,2,0,1,110.4,2,2,8,0,22,308,297,0,10,275,12,0,11,154,132,2,10,13,2,7,0,21,21,10.5
Andrew Mata'Afa,81439,LB,UTAH,6,0,0,100.0,0,0,328,60.8,63.3,79.1,52.0,69.3,51.3,0,2,0,11,20.0,1,0,0,108.3,2,0,89,0,41,98,5,0,0,5,0,1,93,13,44,3,4,4,2,2,0,20,27,10.0
Elijah Shelton,81442,ED,UNLV,11,5,0,80.0,0,1,325,73.7,75.4,90.4,68.3,73.9,64.7,6,17,0,7,15.4,8,0,0,84.2,4,2,98,7,106,667,519,0,0,514,5,1,148,244,317,42,31,39,5,25,0,21,19,5.3
Cal Wallerstedt,81450,LB,UTEP,12,20,0,68.8,0,1,330,44.8,66.7,87.7,73.1,73.4,57.9,3,8,0,36,16.5,16,1,0,98.4,11,9,567,0,249,590,19,0,0,19,0,1,571,59,282,3,49,61,16,20,0,150,115,13.6
Trumane Bell II,81452,DI,UTSA,11,4,0,,0,0,331,64.8,71.4,83.1,62.0,73.2,73.2,5,9,0,,5.9,1,0,0,0.0,0,1,0,0,0,346,346,0,127,72,147,0,0,211,135,0,12,12,0,15,0,0,0,
Elijah McAllister,81455,ED,VANDERBILT,12,3,2,,0,1,333,66.6,66.9,53.1,59.0,67.1,58.1,0,7,0,,13.6,3,0,1,0.0,0,0,2,0,2,258,256,0,11,172,73,0,2,142,114,0,11,16,0,7,0,0,0,
Alex Brown,81456,ED,VANDERBILT,2,0,0,,0,0,333,,58.9,76.5,56.6,60.1,73.0,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,0,21,20,0,0,20,0,0,1,7,14,0,1,1,0,0,0,0,0,
Jackson Sirmon,81458,LB,CAL,12,29,0,66.0,0,1,130,78.9,77.8,89.0,79.7,68.4,84.7,1,7,1,32,6.3,7,4,0,89.8,31,4,748,6,458,869,53,0,0,53,0,16,816,44,367,45,37,75,47,12,2,309,228,10.0
Edefuan Ulofoshio,81459,LB,WASHINGTON,4,2,0,50.0,0,0,340,60.9,52.0,75.4,64.2,43.8,68.8,1,0,0,7,12.5,1,0,0,58.3,1,0,64,0,27,66,0,0,0,0,0,0,66,4,35,2,1,5,2,1,0,7,6,7.0
MJ Tafisi Jr.,81460,LB,UTAH ST,8,22,0,75.0,0,0,329,56.5,75.8,86.5,67.8,80.6,61.3,1,2,0,25,13.3,10,0,0,93.8,6,1,409,0,148,424,10,0,0,10,0,0,414,28,248,3,34,43,8,4,0,56,8,9.3
Zion Tupuola-Fetui,81461,ED,WASHINGTON,12,2,1,100.0,0,1,340,33.3,63.5,37.9,71.4,71.0,42.2,3,23,0,36,32.1,9,0,3,118.8,6,5,22,0,47,358,327,0,1,325,1,0,31,183,128,7,15,17,6,31,0,78,54,13.0
DJ Schramm,81524,LB,BOISE ST,12,27,0,71.4,0,1,120,62.5,73.2,84.6,71.6,74.9,72.8,2,5,0,48,11.0,12,0,0,118.6,15,2,607,2,284,661,30,0,0,30,0,0,631,30,347,21,48,70,21,9,1,207,166,13.8
Jalen Sami,81527,DI,COLORADO,12,9,0,,0,1,143,57.1,58.5,86.3,59.0,57.3,50.8,1,15,0,,16.1,5,0,0,0.0,0,0,1,0,0,475,472,123,338,0,11,0,3,215,260,0,9,17,0,16,0,0,0,
Akeem Smith,81529,DI,GA STATE,8,1,0,,0,0,175,,53.6,47.1,57.4,53.6,24.3,0,0,0,,40.0,6,0,1,0.0,0,0,0,0,0,201,200,178,22,0,0,0,1,87,114,0,5,8,0,0,0,0,0,
Henry Chibueze,81697,DI,MARYLAND,12,7,0,,1,0,215,,54.3,83.9,59.1,50.2,42.8,0,1,0,,22.2,6,0,1,0.0,0,2,0,0,0,281,281,143,117,2,19,0,0,161,120,0,9,14,0,3,0,0,0,
Christopher Love,81755,DI,NEVADA,7,4,0,,0,1,239,66.0,59.4,43.9,58.3,58.3,59.1,0,2,0,,8.3,1,0,1,0.0,0,0,0,0,0,193,193,79,112,2,0,0,0,95,98,0,5,7,0,2,0,0,0,
Ulumoo Ale,81926,DI,WASHINGTON,10,3,1,,0,0,340,60.0,56.9,44.1,59.2,57.1,38.0,0,1,0,,15.4,2,0,1,0.0,0,0,1,0,0,195,194,62,130,0,2,0,1,78,117,0,4,8,0,1,0,0,0,
Gage Harty,81928,ED,WASHINGTON,1,0,0,,0,0,340,,56.7,72.4,55.5,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,7,7,0,0,7,0,0,0,5,2,0,0,0,0,0,0,0,0,
JH Tevis,81953,DI,INDIANA,12,10,1,,0,0,190,57.5,58.9,84.2,52.4,63.4,40.5,0,8,0,,19.4,6,0,0,0.0,0,0,0,0,1,467,467,31,301,31,104,0,0,238,228,0,14,15,0,8,0,0,0,
Brenton Cox Jr.,81957,ED,FLORIDA,8,13,1,100.0,1,0,163,59.3,67.3,43.8,68.7,66.1,52.9,4,15,0,9,20.5,8,0,2,97.9,2,2,7,0,13,384,374,0,0,373,1,0,10,182,189,2,13,18,2,21,0,15,5,7.5
Jontrey Hunter,81961,LB,GA STATE,10,16,1,63.3,0,2,175,69.3,71.5,86.1,76.3,68.2,31.6,3,7,2,32,29.3,24,1,1,73.2,19,3,251,4,291,671,103,0,0,103,0,4,568,58,322,305,33,42,30,13,1,252,168,13.3
Caleb Tannor,81970,ED,NEBRASKA,12,10,1,78.6,0,0,238,46.5,59.8,73.3,62.7,63.4,67.7,1,11,0,28,13.3,6,0,1,120.8,11,3,43,2,86,573,482,0,2,469,11,0,91,195,292,46,20,29,14,15,1,102,40,9.3
Eli'jah Winston,81983,ED,NEVADA,9,8,1,66.7,0,0,239,75.3,64.1,48.7,64.0,58.8,55.6,4,9,1,32,19.2,5,0,2,62.5,2,3,8,1,45,424,413,0,0,413,0,0,11,170,209,0,9,13,3,16,0,32,20,16.0
Ron Stone Jr.,81989,ED,WASH STATE,12,7,3,66.7,0,1,341,73.6,69.4,87.9,66.7,62.3,65.8,11,18,0,6,12.5,4,0,0,70.1,2,3,2,0,20,555,553,0,27,500,26,0,2,315,220,0,19,21,3,32,0,6,3,3.0
Bryce Carpenter,82101,QB,COAST CAR,1,0,0,,0,0,141,,60.0,60.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Steven Comstock,82116,S,FRESNO ST,8,1,0,44.4,0,0,169,50.6,52.9,0.0,57.0,66.0,52.6,0,0,0,22,21.4,3,0,1,100.7,4,0,43,3,79,147,6,0,0,6,0,71,141,4,64,24,2,10,9,0,1,53,16,13.3
Reese Taylor,82132,CB,PURDUE,11,5,0,58.8,1,0,273,62.7,64.1,39.0,,72.0,63.2,0,0,1,66,15.0,6,2,6,94.2,20,0,18,532,311,554,0,0,0,0,0,0,554,0,243,4,4,29,34,0,1,372,124,18.6
Tyler Friday,82153,ED,OHIO STATE,8,2,1,,0,0,260,,77.8,79.9,71.0,75.6,54.9,0,2,0,,20.0,1,0,0,0.0,0,0,0,0,0,72,72,0,0,65,7,0,0,33,39,0,1,2,0,2,0,0,0,
Cody Anderson,82158,DI,OREGON ST,6,1,1,,0,0,265,60.0,57.2,77.2,62.3,51.5,29.3,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,59,59,10,42,0,7,0,0,38,21,0,2,2,0,0,0,0,0,
Nick Tarburton,82162,ED,PENN STATE,12,2,2,33.3,1,1,266,44.3,63.4,64.4,63.7,66.9,46.8,0,11,0,9,26.1,6,0,1,42.4,1,1,0,0,21,354,354,0,2,344,8,0,0,183,150,0,13,15,3,12,0,9,4,9.0
Charles Coleman III,82166,DI,S ALABAMA,12,3,0,,0,0,288,61.1,69.5,42.4,65.3,73.8,64.2,1,14,0,,12.5,2,0,2,0.0,0,2,2,0,4,425,423,5,299,59,60,0,2,281,140,0,10,11,0,17,0,0,0,
Andres Fox,82167,ED,FRESNO ST,8,4,0,100.0,2,0,169,62.6,57.8,0.0,61.4,66.5,81.2,2,3,0,5,0.0,0,0,4,87.5,1,1,0,0,4,145,145,0,13,119,13,0,0,82,59,0,6,8,1,6,0,5,6,5.0
Hale Motu'apuaka,82184,DI,UTAH ST,11,10,0,,1,0,329,62.2,57.4,9.0,71.5,53.0,57.1,2,10,0,,14.3,5,0,5,0.0,0,4,1,0,0,504,502,109,387,0,6,0,2,225,279,0,18,20,0,16,0,0,0,
Praise Amaewhule,82185,ED,UTEP,12,5,2,,1,1,330,61.0,76.1,30.3,71.7,78.7,55.4,5,26,0,,19.2,5,0,3,0.0,0,2,0,0,2,440,440,0,6,392,42,0,0,226,212,0,13,16,0,33,0,0,0,
Isaiah Mullens,82190,DI,WISCONSIN,6,3,0,,0,0,349,61.8,60.4,33.3,62.6,58.6,62.8,2,6,0,,10.0,1,0,1,0.0,0,0,0,0,0,166,166,10,105,12,39,0,0,83,83,0,6,6,0,8,0,0,0,
Stephon Wynn Jr.,82200,DI,NEBRASKA,12,7,1,,0,0,238,73.0,58.9,84.3,66.5,49.8,65.5,0,5,0,,9.1,2,0,0,0.0,0,0,0,0,1,304,304,158,124,3,19,0,0,148,155,0,6,13,0,5,0,0,0,
Hansky Paillant,82205,ED,APP STATE,12,7,0,,0,0,108,60.0,58.4,21.3,56.7,63.1,67.0,1,7,0,,8.3,2,0,3,0.0,0,1,0,0,0,408,407,0,18,92,297,0,1,212,196,0,12,15,0,9,0,0,0,
Dorian Pickett,82208,DI,APP STATE,2,0,0,,0,0,108,,51.8,75.2,57.0,51.8,70.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,21,21,17,4,0,0,0,0,10,11,0,1,1,0,0,0,0,0,
Jordon Earle,82210,DI,APP STATE,12,8,0,,0,0,108,66.9,66.2,54.7,62.2,67.6,52.3,1,11,0,,16.7,4,0,2,0.0,0,0,1,0,1,496,494,398,95,0,1,0,2,260,235,0,9,12,0,12,0,0,0,
Jermayne Lole,82212,DI,LOUISVILLE,1,0,0,,0,0,210,,65.7,75.9,57.0,67.0,70.1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,22,22,22,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,
Dorian Gerald,82216,ED,ARKANSAS,9,0,0,,0,0,111,60.0,62.5,24.9,63.4,62.8,76.0,2,4,0,,0.0,0,0,1,0.0,0,0,1,0,0,126,125,0,14,64,47,0,1,79,47,0,3,4,0,6,0,0,0,
Isaiah Nichols,82218,DI,ARKANSAS,12,2,1,,0,0,111,73.9,55.1,66.7,56.4,50.3,41.5,0,7,0,,23.5,4,0,1,0.0,0,1,0,0,1,422,421,280,135,1,5,0,1,253,168,0,11,11,0,8,0,0,0,
Terry Hampton,82220,DI,ARKANSAS,12,7,1,,0,0,111,62.2,62.9,61.0,56.7,67.2,34.1,0,1,0,,20.0,5,0,1,0.0,0,2,0,0,2,332,331,197,132,0,2,0,1,186,144,0,11,13,0,3,0,0,0,
Kwabena Bonsu,82237,DI,ARMY,12,9,0,,0,1,114,61.1,71.2,20.0,69.6,72.4,70.4,2,10,0,,10.5,4,0,3,0.0,0,4,0,0,0,400,400,19,54,15,312,0,0,184,216,0,17,25,0,16,0,0,0,
Devin Kaufusi,82242,DI,UTAH,9,0,0,,0,0,328,,45.1,78.5,60.0,38.4,73.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,90,90,2,83,0,5,0,0,44,46,0,2,3,0,0,0,0,0,
Atunaisa Mahe,82243,DI,BYU,8,3,0,,0,0,128,60.0,74.5,80.4,62.0,76.0,78.9,2,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,117,117,54,60,0,3,0,0,43,74,0,6,9,0,3,0,0,0,
Malik Langham,82257,DI,VANDERBILT,12,3,0,,0,0,333,54.8,51.5,83.1,55.3,51.1,40.7,1,3,0,,16.7,2,0,0,0.0,0,0,2,0,6,337,335,37,254,1,43,0,2,181,150,0,6,7,0,4,0,0,0,
Davon Strickland,82259,DI,FIU,10,8,0,,0,0,166,58.1,79.3,86.5,78.1,74.8,69.7,3,17,0,,10.7,3,0,0,0.0,0,1,1,0,0,542,540,206,177,34,123,0,2,270,272,0,12,17,0,21,0,0,0,
Isaiah Johnson,82263,ED,FRESNO ST,12,5,1,,0,0,169,62.5,54.6,87.5,50.4,57.1,55.5,1,12,0,,12.0,3,0,0,0.0,0,1,0,0,10,491,491,2,30,386,73,0,0,266,215,0,10,17,0,14,0,0,0,
Leonard Payne Jr.,82265,DI,FRESNO ST,10,2,0,,0,0,169,59.0,65.5,0.0,61.2,76.0,56.6,2,3,0,,18.2,2,0,3,0.0,0,1,0,0,2,160,160,10,140,4,6,0,0,84,74,0,7,7,0,6,0,0,0,
Matt Lawson,82266,DI,FRESNO ST,10,3,0,,0,0,169,60.0,71.8,80.8,60.3,77.3,78.4,1,4,0,,0.0,0,0,0,0.0,0,0,0,0,0,138,138,28,96,0,14,0,0,89,49,0,9,9,0,5,0,0,0,
Ezekiel Holmes,82281,ED,ILLINOIS,3,2,0,,0,0,187,65.0,57.5,82.0,55.6,53.2,61.1,0,1,0,,16.7,1,0,0,0.0,0,0,0,0,15,69,69,0,0,68,1,0,0,26,28,0,1,3,0,1,0,0,0,
Calvin Avery,82283,DI,ILLINOIS,12,7,0,,0,1,187,60.0,70.0,46.6,72.0,67.5,56.7,2,13,0,,10.3,3,0,2,0.0,0,0,1,0,0,406,405,314,86,0,5,0,1,202,204,0,16,19,0,15,0,0,0,
Verdis Brown,82284,DI,ILLINOIS,1,0,0,,0,0,187,,63.4,69.6,,61.8,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
James Head Jr.,82285,ED,INDIANA,10,9,0,,0,0,190,73.9,57.5,85.2,55.3,55.8,62.2,5,11,0,,11.5,3,0,0,0.0,0,0,0,0,4,456,456,12,40,224,180,0,0,246,206,0,12,14,0,16,0,0,0,
John Waggoner,82292,ED,IOWA,12,4,0,,0,0,192,61.7,67.0,85.1,62.0,67.4,48.8,3,12,0,,17.6,6,0,0,0.0,0,2,0,0,5,411,411,0,10,316,85,0,0,195,211,0,20,24,0,17,0,0,0,
