player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
AJ Garson,43884,ED,UCONN,1,0,0,,0,0,146,,57.1,67.5,57.1,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,
Randy Wade Jr.,43888,ED,GA SOUTHRN,12,7,3,78.6,0,2,174,72.8,70.4,67.8,72.0,64.2,64.9,3,7,0,15,14.8,9,1,1,92.0,11,4,84,1,132,504,351,0,0,351,0,0,153,117,255,67,32,45,14,14,0,85,59,7.7
William Davis,43891,DI,FAU,12,3,0,,0,0,165,68.5,62.5,85.8,69.3,53.7,63.0,1,9,0,,10.5,2,0,0,0.0,0,1,1,0,1,418,416,251,156,0,9,0,2,213,204,0,10,14,0,11,0,0,0,
JaJuan Blankenship,43896,DI,TULSA,9,1,0,,1,0,320,61.8,56.6,44.0,62.1,54.7,43.3,0,3,0,,22.2,2,0,1,0.0,0,0,0,0,0,182,181,165,6,3,7,0,1,78,104,0,4,6,0,3,0,0,0,
Lokeni Toailoa,43897,LB,UCLA,12,18,0,100.0,0,0,324,54.3,59.6,39.4,60.1,63.9,81.8,3,7,0,26,7.0,4,0,1,118.8,11,3,400,0,126,420,10,1,0,9,0,0,410,77,217,10,21,35,11,13,0,146,71,13.3
Isaiah Kaufusi,43899,LB,BYU,12,7,2,69.0,0,0,128,81.8,74.4,83.7,78.2,65.2,46.6,0,4,2,34,21.0,13,2,0,59.1,29,0,227,20,194,452,119,0,0,119,0,0,333,23,235,86,29,42,42,4,0,195,191,6.7
Noah Jones,43907,ED,TEXAS TECH,1,0,0,,0,0,315,,64.7,67.3,,62.6,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,
Bo Peek,43908,DI,STANFORD,2,0,0,,0,0,300,,64.1,72.7,,62.1,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,
Timmy Horne,43918,DI,CHARLOTTE,12,10,0,,0,0,136,62.4,70.0,85.1,55.0,74.8,84.5,0,8,0,,2.7,1,0,0,0.0,0,0,0,0,0,538,538,15,512,5,6,0,0,243,295,0,21,26,0,8,0,0,0,
D'Andre Christmas-Giles,43925,DI,TEXAS,1,0,0,,0,0,311,,67.7,72.9,67.1,61.7,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,10,10,10,0,0,0,0,0,6,4,0,0,0,0,1,0,0,0,
Rod Stoddard,43926,DI,ARMY,13,6,0,,0,0,114,62.9,68.0,69.1,61.7,69.0,79.7,1,4,0,,0.0,0,0,1,0.0,0,0,0,0,2,465,464,362,100,0,2,0,1,173,290,0,11,11,0,5,0,0,0,
Shemarr Robinson,43930,ED,TULSA,12,6,1,,1,0,320,60.9,70.5,52.2,66.9,71.1,73.9,2,11,0,,3.8,1,0,3,0.0,0,1,0,0,0,544,542,37,148,202,155,0,2,265,279,0,18,19,0,14,0,0,0,
Alex Miller,43934,DI,NWESTERN,12,9,1,,0,0,256,53.0,79.5,68.3,69.1,83.8,74.3,8,15,0,,5.9,2,0,1,0.0,0,5,0,0,3,557,557,24,521,5,7,0,0,280,274,0,22,23,0,28,0,0,0,
Jairon McVea,43938,S,BAYLOR,9,2,0,77.8,0,0,118,74.6,73.9,83.5,,69.0,70.1,0,0,0,15,11.1,2,0,0,82.4,7,0,62,0,116,222,4,0,0,4,0,79,218,0,106,77,6,14,9,0,0,34,27,4.9
Ray Thornton,43941,ED,LSU,7,3,0,100.0,0,0,211,67.7,70.1,83.7,59.6,74.8,81.1,1,4,0,29,0.0,0,0,0,118.8,1,0,15,1,9,108,87,0,2,80,5,0,21,59,40,5,3,5,1,5,0,29,30,29.0
Connor Murphy,43946,ED,USC,8,1,0,,0,0,326,62.0,64.5,81.3,58.6,67.5,77.5,1,3,0,,0.0,0,0,0,0.0,0,1,0,0,3,121,121,0,13,101,7,0,0,72,46,0,2,2,0,5,0,0,0,
Tyler Hall,43958,CB,WYOMING,11,6,0,47.1,0,0,351,71.0,69.3,21.4,58.6,63.0,73.8,0,1,1,80,12.2,5,4,5,87.7,32,0,19,691,424,753,22,0,0,22,0,6,731,5,324,15,7,30,68,1,4,537,177,16.8
Nolan DeFranco,43973,ED,N CAROLINA,1,0,0,,0,0,245,,59.5,69.8,56.7,61.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,6,6,0,0,2,4,0,0,3,3,0,0,0,0,0,0,0,0,
Pat Jones II,43974,ED,PITTSBURGH,12,6,1,100.0,2,4,268,63.9,82.9,33.9,85.0,75.6,49.1,8,43,0,7,24.4,10,0,4,95.8,1,10,1,0,0,651,649,0,0,630,19,0,2,391,260,0,30,25,1,61,0,7,10,7.0
Jeremiah Littles,43977,ED,S ALABAMA,12,5,0,,0,0,288,,61.2,79.6,62.3,59.0,57.6,1,7,0,,11.8,2,0,0,0.0,0,0,0,0,0,224,224,0,58,25,141,0,0,98,126,0,8,10,0,8,0,0,0,
David Hood,43980,DI,TOLEDO,12,4,0,,0,0,316,,57.0,82.2,59.8,54.4,66.7,0,1,0,,7.7,1,0,0,0.0,0,0,0,0,0,280,279,4,250,1,24,0,1,124,156,0,5,8,0,1,0,0,0,
Bradlee Anae,43982,ED,UTAH,12,3,2,66.7,2,1,328,49.1,76.6,23.8,90.3,60.0,44.8,10,36,0,12,32.0,8,0,5,84.0,2,12,2,0,28,636,631,1,20,553,57,0,5,391,217,3,21,14,3,58,0,19,11,9.5
Gary McCrae,43985,ED,LOUISVILLE,10,1,0,,0,0,210,60.0,57.0,19.6,57.1,60.8,40.0,0,3,0,,20.0,2,0,1,0.0,0,0,6,0,0,110,104,0,0,47,57,0,6,62,48,0,4,7,0,3,0,0,0,
Ilyaas Motley,43989,CB,OHIO,12,2,0,52.8,1,0,259,74.5,72.6,9.7,51.7,69.7,59.7,0,1,1,63,17.5,7,4,4,100.2,19,0,46,538,317,609,4,0,0,4,0,6,605,4,288,14,8,31,36,1,3,328,137,17.3
Joel Dublanko,43990,LB,CINCINNATI,12,8,0,,0,1,138,73.7,69.0,79.7,64.5,62.0,72.7,0,2,0,,8.0,2,0,0,0.0,0,1,187,0,56,197,7,0,0,7,0,0,190,23,118,2,8,15,0,3,0,0,0,
Jaylin Bannerman,44002,ED,UTAH ST,5,1,0,,0,0,329,76.3,63.4,78.4,54.2,58.1,57.6,0,1,0,,20.0,1,1,0,0.0,0,0,4,1,3,42,37,0,0,32,5,0,5,11,28,0,1,3,0,1,0,0,0,
Khalil McDonald,44010,CB,S ALABAMA,4,1,0,100.0,0,0,288,47.7,55.7,75.3,,63.3,35.4,0,0,0,18,33.3,3,0,0,101.4,3,0,11,0,6,34,2,0,0,2,0,0,32,0,28,21,3,5,3,0,0,25,12,8.3
Daniel Joseph,44012,ED,PENN STATE,11,0,0,,1,0,266,61.7,56.4,25.0,62.8,53.1,58.6,0,3,0,,25.0,1,0,1,0.0,0,2,0,0,5,112,112,0,0,103,9,0,0,55,52,0,4,3,0,5,0,0,0,
Kenneth Ruff,44013,DI,SYRACUSE,12,2,1,,0,0,304,53.5,68.7,68.0,58.9,75.4,36.2,2,7,0,,25.0,5,0,1,0.0,0,0,1,0,3,522,520,57,441,0,22,0,2,278,241,0,8,13,0,9,0,0,0,
Mark Gooden,44014,ED,NWESTERN,2,0,0,,0,0,256,60.0,52.3,72.1,56.4,57.3,71.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,8,8,0,0,7,1,0,0,5,3,0,1,1,0,0,0,0,0,
Jalen Madden,44015,DI,W KENTUCKY,12,3,0,,0,0,346,60.6,60.1,42.9,57.9,62.7,82.3,2,11,0,,4.2,1,0,2,0.0,0,1,0,0,2,424,424,60,332,0,32,0,0,219,203,0,18,20,0,14,0,0,0,
Siah Sa'o,44019,DI,VANDERBILT,3,2,0,,0,0,333,,66.9,73.3,57.3,67.8,74.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,15,15,1,10,1,3,0,0,5,10,0,1,1,0,0,0,0,0,
Hamilcar Rashed,44025,ED,OREGON ST,12,12,3,75.0,0,2,265,74.5,79.6,77.4,78.0,73.8,71.2,3,17,0,26,15.9,10,1,1,128.1,6,15,9,1,78,649,623,0,0,622,1,0,26,296,275,16,48,41,8,35,1,46,40,7.7
Oluwaseun Oluwatimi,44028,DI,MARYLAND,12,5,0,,0,0,215,62.3,65.2,71.2,58.7,67.0,60.5,0,11,0,,13.0,3,0,1,0.0,0,1,0,0,1,540,539,282,253,1,3,0,1,275,264,0,14,15,0,12,0,0,0,
Dave Tolentino,44032,DI,NAVY,12,4,0,,0,0,237,60.0,68.7,82.2,63.3,68.7,65.4,0,6,0,,21.4,3,0,0,0.0,0,0,2,0,0,184,182,68,111,0,3,0,2,96,88,0,6,7,0,6,0,0,0,
Benito Jones,44035,DI,OLE MISS,12,5,0,,0,0,226,66.9,68.1,41.0,71.6,64.1,46.3,4,19,1,,22.2,8,0,3,0.0,0,5,0,0,1,558,558,414,105,2,37,0,0,314,243,0,22,23,0,28,0,0,0,
Kyle Ball,44037,ED,KANSAS ST,12,3,0,,0,0,199,65.3,66.9,63.1,67.3,62.7,28.8,3,22,0,,34.5,10,0,1,0.0,0,2,1,0,8,359,357,3,65,269,20,0,2,197,154,0,12,16,0,27,0,0,0,
Jarrod Carter-McLin,44042,ED,UTSA,12,11,2,100.0,1,0,331,59.0,57.7,23.2,63.3,56.6,50.7,2,11,1,10,25.6,11,0,4,60.4,2,4,1,0,13,527,525,0,80,400,45,0,2,260,254,0,18,21,2,17,0,16,4,8.0
Adetokunbo Ogundeji,44047,ED,NOTRE DAME,12,5,0,,1,3,258,60.1,82.0,33.2,85.5,74.0,85.3,3,10,0,,4.0,1,0,2,0.0,0,5,0,0,0,315,315,0,51,224,40,0,0,179,136,0,17,19,0,18,0,0,0,
Logan Thimons,44055,FB,W VIRGINIA,1,0,0,,0,0,343,,60.1,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Amani Jones,44063,ED,IOWA,7,1,0,,0,0,192,60.9,58.4,80.9,54.5,66.4,54.1,1,3,0,,33.3,1,0,0,0.0,0,1,6,0,1,51,45,0,1,44,0,0,6,40,10,0,2,1,0,5,0,0,0,
Shawn Walker,44064,ED,MIAMI FL,1,0,0,,0,0,220,,43.8,69.4,58.1,60.0,18.4,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,4,4,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,
Uriah Leiataua,44077,ED,BYU,12,7,0,,0,0,128,59.4,82.7,21.7,82.5,81.3,79.1,6,17,0,,4.3,1,0,2,0.0,0,1,6,0,12,248,241,0,12,146,83,0,7,121,115,1,11,15,0,24,0,0,0,
Emmett Rice,44078,LB,FLORIDA ST,12,19,0,75.0,0,0,167,55.4,62.4,82.4,64.6,65.6,53.9,2,2,0,25,17.1,14,0,0,93.6,18,3,443,2,231,486,16,0,0,16,0,4,470,43,212,21,28,49,24,7,0,167,142,9.3
T.J. Carter,44081,ED,KENTUCKY,12,5,0,,0,0,202,63.7,67.8,7.3,69.3,67.8,33.0,2,15,0,,30.0,9,0,4,0.0,0,2,0,0,0,418,418,2,70,96,250,0,0,199,219,0,16,16,0,19,0,0,0,
Willie Ross Jr.,44082,ED,TOLEDO,4,1,0,,0,0,316,60.2,62.7,74.6,59.9,63.5,46.8,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,20,20,0,4,16,0,0,0,16,4,0,1,2,0,0,0,0,0,
Carter Bankston,44086,ED,NAVY,12,3,0,50.0,0,0,237,74.8,63.7,86.3,55.3,58.8,47.2,3,4,1,6,25.0,3,0,0,16.7,1,0,6,4,30,171,152,0,0,152,0,0,19,55,86,9,4,6,2,7,0,6,0,6.0
Drew Beesley,44091,ED,MICH STATE,12,2,1,,1,1,223,56.5,76.4,53.1,77.5,74.9,54.9,0,8,1,,13.3,2,0,1,0.0,0,1,0,0,2,242,242,0,2,236,4,0,0,124,116,0,10,11,0,9,0,0,0,
Khalil Ladler,44092,S,VA TECH,11,0,0,71.4,0,0,337,63.2,63.3,84.6,65.4,59.5,40.6,1,2,0,25,29.4,5,1,0,93.8,10,1,62,7,116,225,45,0,0,45,0,4,180,16,93,106,6,12,14,4,0,108,75,10.8
Sione Tupou,44093,LB,UTEP,10,12,0,73.3,0,0,330,55.3,60.6,84.8,65.9,61.8,64.3,3,4,0,61,12.5,8,0,0,106.5,11,1,502,0,234,518,8,0,0,8,0,0,510,34,250,7,27,44,15,8,0,156,126,14.2
Kevin Atkins,44094,DI,FRESNO ST,12,4,0,,0,1,169,61.7,56.3,60.1,62.9,50.6,32.4,1,22,0,,26.9,7,0,2,0.0,0,5,1,0,2,753,752,8,420,86,238,0,1,414,337,0,12,15,0,28,0,0,0,
Pita Tonga,44095,DI,UTAH,8,2,0,,0,0,328,60.0,74.6,78.5,68.3,73.8,75.6,0,1,1,,0.0,0,0,0,0.0,0,0,0,0,0,86,86,8,73,0,5,0,0,60,26,0,2,2,0,1,0,0,0,
Thomas Schaffer,44097,DI,STANFORD,12,6,0,,0,1,300,60.0,67.0,81.6,64.1,65.7,56.7,2,1,0,,12.5,2,0,0,0.0,0,1,0,0,0,234,234,12,122,7,93,0,0,107,127,0,9,8,0,4,0,0,0,
Michael Smith Jr.,44098,DI,E MICHIGAN,4,2,0,,0,0,160,,59.5,77.8,55.4,60.4,44.2,0,0,0,,22.2,2,0,0,0.0,0,0,0,0,0,86,86,0,86,0,0,0,0,25,61,0,4,5,0,0,0,0,0,
Ben Kimpler,44103,ED,MIAMI OH,11,5,0,,1,1,221,69.0,69.1,39.7,60.7,65.5,54.9,2,12,0,,16.0,4,0,2,0.0,0,1,1,0,0,384,383,0,3,234,146,0,1,177,207,0,12,16,0,15,0,0,0,
Glen Logan,44104,ED,LSU,9,7,2,,0,0,211,60.0,62.8,50.6,57.9,66.7,43.2,1,1,0,,19.0,4,0,1,0.0,0,1,0,0,0,304,304,3,73,25,203,0,0,165,139,0,6,10,0,3,0,0,0,
Xander Gagnon,44110,LB,DUKE,11,1,0,,0,0,154,63.2,54.5,76.1,54.2,52.4,28.0,0,0,0,,35.7,5,0,0,0.0,0,0,63,0,14,67,1,0,0,1,0,0,66,5,48,2,4,8,0,0,0,0,0,
Erik Davis,44116,LB,TOLEDO,1,0,0,,0,0,316,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Brandon Drayton,44122,S,MARSHALL,6,5,0,84.6,0,0,214,60.7,62.4,86.4,73.7,59.8,77.1,0,0,0,27,10.6,5,0,0,150.5,11,2,173,1,200,400,17,0,0,17,0,137,383,11,189,72,13,37,13,2,2,138,31,12.5
Joey Maddox,44124,DI,MARSHALL,1,0,0,,0,0,214,,67.1,70.8,57.9,67.1,69.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,9,9,0,9,0,0,0,0,6,3,0,1,1,0,0,0,0,0,
Jovan Swann,44131,DI,STANFORD,12,3,1,,1,0,300,62.3,63.3,13.7,57.6,70.7,57.7,0,9,0,,18.2,6,0,4,0.0,0,5,0,0,0,472,472,13,260,39,160,0,0,272,200,0,27,24,0,14,0,0,0,
Antwuan Jackson,44132,DI,OHIO STATE,12,3,0,,0,0,260,,68.5,81.3,56.4,73.7,59.8,0,0,0,,7.1,1,0,0,0.0,0,0,0,0,0,181,181,24,136,0,21,0,0,92,89,0,10,10,0,0,0,0,0,
Cam Turner,44134,ED,MIAMI OH,7,0,0,,0,0,221,60.3,49.4,80.8,56.5,42.6,73.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,4,104,104,0,0,96,8,0,0,56,44,0,0,2,0,0,0,0,0,
Jarrod Hewitt,44138,DI,VA TECH,12,7,1,,0,0,337,54.0,70.4,38.5,65.3,78.1,48.1,5,15,0,,16.0,4,0,3,0.0,0,5,3,0,7,571,567,81,442,7,37,0,4,334,230,0,11,14,0,25,0,0,0,
Julian Okwara,44152,ED,NOTRE DAME,9,5,0,50.0,0,2,258,58.4,79.2,46.1,90.4,64.0,38.0,5,23,0,43,31.8,7,0,2,95.8,1,4,1,1,21,406,403,0,6,387,10,0,3,202,183,1,9,10,2,32,0,43,39,43.0
Kahi Neves,44156,ED,S DIEGO ST,2,0,0,,0,0,284,,57.9,69.4,57.5,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,4,4,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,
Rodarius Williams,44160,CB,OKLA STATE,12,4,0,55.2,0,0,262,68.5,69.4,86.8,59.9,69.2,62.0,0,1,0,64,12.3,7,5,4,87.9,32,0,37,743,474,804,15,0,0,15,0,0,789,1,329,9,9,46,58,1,2,394,161,12.3
Chauncey Manac,44162,ED,LA LAFAYET,10,3,0,83.3,0,0,207,66.2,74.4,84.7,80.0,61.1,43.7,2,16,0,12,23.1,6,0,0,84.7,5,4,0,0,21,329,326,0,28,222,76,0,3,163,145,3,15,17,6,22,0,26,21,5.2
Kash Daniel,44163,LB,KENTUCKY,11,10,0,68.2,0,0,202,64.4,63.6,81.7,60.6,61.5,55.9,3,5,1,22,17.2,10,2,0,68.8,15,0,377,0,207,434,1,0,0,1,0,0,433,24,203,56,17,38,22,8,0,152,109,10.1
Jonathan Marshall,44173,DI,ARKANSAS,12,1,0,,1,0,111,60.0,77.8,29.0,79.1,76.6,67.2,6,12,0,,7.1,1,0,2,0.0,0,0,0,0,0,311,311,59,230,0,22,0,0,134,177,0,12,12,0,18,0,0,0,
Doug Taumoelau,44174,LB,OREGON ST,11,4,0,94.1,0,1,265,69.8,72.8,82.5,65.1,70.3,57.0,2,2,0,16,13.6,6,0,2,99.3,16,1,270,1,131,305,4,0,0,4,0,0,301,45,129,30,16,34,17,5,0,133,109,8.3
Tymar Sutton,44178,LB,IOWA STATE,1,0,0,,0,0,193,,66.0,68.5,,65.0,74.8,0,0,0,,0.0,0,0,0,0.0,0,0,2,0,0,3,0,0,0,0,0,0,3,0,3,1,0,1,0,0,0,0,0,
Ryan Gilmartin,44181,LB,UCONN,6,8,0,60.0,0,0,146,52.7,46.9,78.3,61.1,44.6,62.4,0,1,0,18,13.3,4,0,0,120.0,3,1,176,0,73,191,4,0,0,4,0,0,187,9,109,10,11,18,5,2,1,34,20,11.3
Will Bradley-King,44184,ED,ARK STATE,12,9,0,0.0,0,3,113,52.4,86.8,0.0,92.0,76.3,58.2,12,28,0,,18.0,9,0,10,39.6,0,9,3,0,6,777,773,0,43,489,241,0,4,406,365,0,31,32,1,49,0,0,0,
Layton Garnett,44185,LB,UTSA,2,0,0,,0,0,331,60.4,73.2,69.5,60.0,70.8,73.2,0,0,0,,0.0,0,0,0,0.0,0,0,6,0,2,6,0,0,0,0,0,0,6,1,3,0,1,1,0,0,0,0,0,
Regan Upshaw,44191,ED,CLEMSON,10,3,0,,0,0,140,60.0,72.7,76.9,67.5,70.7,64.2,0,2,0,,12.5,1,0,0,0.0,0,0,0,0,1,37,37,0,2,34,1,0,0,8,28,0,4,4,0,2,0,0,0,
Eric Mitchell,44194,LB,UCF,12,15,2,64.0,0,1,323,39.8,59.8,83.7,68.2,71.0,69.4,0,6,0,38,13.1,11,3,0,79.8,16,3,413,0,226,500,52,0,0,52,0,2,448,39,235,33,37,58,25,9,0,146,106,9.1
T.J. Brunson,44198,LB,S CAROLINA,12,22,1,70.6,0,0,289,72.4,64.0,3.5,68.5,58.6,59.6,4,2,1,24,15.3,15,3,3,85.7,24,0,591,1,344,706,34,0,0,34,0,19,672,33,329,61,38,61,34,6,1,222,156,9.3
Thomas Barber,44199,LB,MINNESOTA,12,12,0,83.3,0,0,225,66.0,59.4,84.2,65.2,52.5,53.8,1,8,0,51,17.9,14,1,0,158.3,10,1,551,0,260,621,3,0,0,3,0,5,618,33,328,60,31,52,12,10,2,176,62,17.6
Dylan Parsee,44200,LB,UTEP,11,5,0,81.8,0,0,330,59.7,55.1,85.5,52.1,52.5,53.6,0,10,0,38,22.5,9,0,0,103.4,9,0,149,2,117,373,131,0,0,131,0,0,242,56,200,90,15,26,11,10,0,97,74,10.8
Demarrio Smith,44202,DI,SO MISS,12,3,1,,0,0,296,68.1,78.6,84.2,70.1,77.2,69.4,2,19,0,,8.7,2,0,0,0.0,0,1,3,0,2,444,440,73,112,51,204,0,4,240,202,0,15,18,0,22,0,0,0,
Kordell Looney,44204,ED,KENTUCKY,12,2,2,,0,2,202,58.2,67.5,81.2,62.5,73.6,39.0,1,3,0,,20.0,2,0,0,0.0,0,1,1,0,0,225,224,1,48,41,134,0,1,125,100,0,6,6,0,5,0,0,0,
Derek Dorsey,44209,DI,LOUISVILLE,7,1,0,,0,0,210,,59.2,77.8,61.7,56.8,71.3,0,2,0,,0.0,0,0,0,0.0,0,0,1,0,0,63,62,21,5,5,31,0,1,30,33,0,0,0,0,2,0,0,0,
Tiano Tialavea,44210,DI,UTEP,3,1,0,,0,0,330,,65.2,75.8,62.3,64.1,69.7,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,34,34,13,20,0,1,0,0,14,20,0,0,0,0,1,0,0,0,
Marcus Edwards,44213,DI,NAVY,7,3,0,,0,0,237,60.5,56.7,79.7,55.7,56.6,36.3,0,1,0,,20.0,1,0,0,0.0,0,0,0,0,1,139,139,0,98,16,25,0,0,67,71,0,0,1,0,1,0,0,0,
Karamo Dioubate,44214,DI,TEMPLE,12,4,1,,0,0,306,60.0,66.3,13.0,64.9,69.9,63.9,4,5,0,,6.7,1,0,3,0.0,0,2,0,0,0,319,319,35,268,3,13,0,0,180,139,0,8,10,0,11,0,0,0,
Pat Bethel,44218,DI,MIAMI FL,12,4,1,,0,0,220,61.5,72.9,44.7,65.8,76.2,52.8,2,7,0,,14.3,3,0,2,0.0,0,1,0,0,0,417,417,81,329,0,7,0,0,218,199,0,13,14,0,10,0,0,0,
Charly Timite,44223,DI,UMASS,2,1,0,,0,0,216,,57.8,77.2,54.0,59.9,75.9,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,75,75,0,58,0,17,0,0,30,45,0,3,4,0,0,0,0,0,
Dasharm Newsome,44247,S,RICE,12,3,0,100.0,0,0,275,65.9,65.0,77.4,55.3,63.3,75.0,0,0,0,10,7.7,1,0,0,85.4,6,0,44,0,53,105,3,0,0,3,0,30,102,4,48,28,3,9,6,0,0,27,29,4.5
Rashawn Battle,44259,LB,RUTGERS,11,5,0,66.7,0,0,278,62.5,58.0,79.3,66.5,52.2,35.7,0,2,0,33,28.1,9,2,0,84.0,6,3,260,1,111,285,5,0,0,5,0,0,280,18,156,19,10,18,9,5,0,57,41,9.5
Mike Williams,44262,DI,STANFORD,12,5,0,,0,0,300,60.0,70.7,25.3,61.9,77.6,48.4,4,5,0,,16.0,4,0,3,0.0,0,1,0,0,0,391,391,197,192,0,2,0,0,209,182,0,14,16,0,10,0,0,0,
Johnny Ray,44263,DI,CHARLOTTE,5,2,1,,0,0,136,,58.0,77.9,62.0,55.5,74.3,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,85,85,0,85,0,0,0,0,36,49,0,2,2,0,1,0,0,0,
Dele Harding,44265,LB,ILLINOIS,12,37,0,74.6,1,3,187,41.7,75.2,62.1,47.6,90.9,85.1,4,4,3,71,8.4,13,0,2,100.8,47,0,762,0,332,872,12,0,0,12,0,13,860,31,509,84,68,104,63,8,2,692,381,14.7
Alvin Ward Jr.,44267,ED,GA SOUTHRN,10,2,0,,0,0,174,65.8,62.5,84.9,57.7,60.9,52.2,0,0,0,,16.7,1,0,0,0.0,0,0,9,0,25,136,115,0,0,115,0,0,21,51,60,11,2,3,0,0,0,0,0,
Brian Dawkins Jr.,44278,CB,CLEMSON,2,0,0,,0,0,140,60.0,67.9,71.1,,70.0,73.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,11,1,11,0,0,0,0,0,0,11,0,10,0,1,1,0,0,0,0,0,
Cameron Tidd,44280,DI,VANDERBILT,12,5,1,,0,0,333,59.0,63.5,84.3,59.2,63.8,84.4,1,6,0,,3.1,1,0,0,0.0,0,1,0,0,3,463,463,16,316,5,126,0,0,169,291,0,16,26,0,8,0,0,0,
Christian Johnson,44281,ED,UTEP,5,0,0,,0,0,330,60.0,56.0,79.0,51.9,59.7,73.8,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,1,67,67,0,1,56,10,0,0,31,35,0,1,2,0,1,0,0,0,
Ceneca Espinoza Jr.,44285,CB,LIBERTY,11,7,0,77.8,1,0,206,77.3,75.3,8.6,60.7,75.7,70.3,2,4,2,51,13.7,7,1,4,116.5,21,1,142,4,223,475,24,0,0,24,0,1,451,16,236,301,21,37,27,7,3,283,206,13.5
Jamir Jones,44287,ED,NOTRE DAME,10,8,0,0.0,0,1,258,67.2,82.0,88.6,77.2,80.4,81.5,8,15,0,,4.8,1,0,0,39.6,0,4,24,4,42,334,303,0,7,292,4,1,31,149,143,1,13,12,2,27,0,0,0,
Drew Schlegel,44292,TE,KENTUCKY,1,0,0,,0,0,202,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Andre Mintze,44299,ED,VANDERBILT,12,9,0,,0,1,333,64.5,78.0,89.3,76.5,73.0,68.1,6,12,0,,11.1,4,0,0,0.0,0,5,6,0,18,474,467,0,0,456,11,0,7,203,253,1,23,23,0,23,0,0,0,
Justin Madubuike,44304,DI,TEXAS A&M,12,7,2,,0,0,312,65.4,85.7,25.2,78.8,87.7,60.0,10,25,1,,13.2,5,0,4,0.0,0,6,1,0,0,576,575,75,435,42,23,0,1,343,233,0,26,26,0,41,0,0,0,
Rashad Byrd,44306,LB,GA SOUTHRN,12,24,0,62.1,0,1,174,69.6,67.0,52.8,92.0,53.0,70.5,1,6,2,44,11.4,10,1,1,59.3,18,2,597,0,299,628,7,0,0,7,0,0,621,35,294,24,28,54,29,9,1,158,89,8.8
Matt Bell,44312,DI,KENT STATE,3,1,0,,0,0,201,,58.2,75.1,58.2,58.1,73.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,35,35,0,11,0,24,0,0,4,31,0,0,1,0,0,0,0,0,
Jacquies Turner,44315,ED,SO MISS,12,3,1,,0,1,296,55.3,77.6,69.5,70.6,81.6,60.0,3,23,0,,21.6,8,0,1,0.0,0,6,12,0,10,544,527,6,6,276,239,0,17,310,224,4,25,26,0,32,0,0,0,
Joshuwa Eldridge,44316,DI,C MICHIGAN,5,3,0,,1,0,134,60.0,64.5,0.0,62.1,74.5,75.8,0,1,0,,0.0,0,0,2,0.0,0,1,0,0,0,56,56,1,51,0,4,0,0,26,30,0,2,1,0,2,0,0,0,
